restaurant_id,restaurant_name_en,restaurant_name_th,extracted_location,playCount,diggCount,shareCount,tiktok_post_count,gmaps_reviews_scraped,gmaps_avg_rating_scraped,wongnai_rating,wongnai_reviews,facebook_likes
4479,Taliew Lotus's Sukhaphiban 3,ตะหลิว โลตัสสุขาภิบาล 3,Bangkok,0.0,0.0,0.0,0.0,5.0,4.8,,,
4480,Taliew Lotus's Rangsit,ตะหลิว โลตัสรังสิต,Pathum Thani,0.0,0.0,0.0,0.0,5.0,4.6,,,
4481,Taliew Lotus’s Rama 4,ตะหลิว โลตัสพระราม 4,Rama 4,0.0,0.0,0.0,0.0,,,,,
4482,Taliew MBK Center,ตะหลิว เอ็มบีเค เซ็นเตอร์,Siam,0.0,0.0,0.0,1.0,5.0,4.4,,,
4483,Taliew Imperial Samrong,ตะหลิว อิมพิเรียลสำโรง,Samut Prakan,0.0,0.0,0.0,0.0,5.0,5.0,,,
4484,,Tenko Omakase at Pullman Bangkok King Power,Bangkok,0.0,0.0,0.0,0.0,,,,,
4485,,คาซ่าโดสลิล,Bangkok,0.0,0.0,0.0,0.0,,,,,
4486,ChomSindh at Amari Bangkok,ชมสินธุ์ อมารี กรุงเทพ,Ratchathewi,0.0,0.0,0.0,1.0,5.0,4.0,,,
4488,,The Pasta&Steak House By Chef Top,Bangkok,0.0,0.0,0.0,0.0,,,,,
4489,,ลีปี คาเฟ่,Bangkok,0.0,0.0,0.0,0.0,,,,,
4490,,แหลมเจริญ ซีฟู้ด เซ็นทรัล นครสวรรค์,Bangkok,0.0,0.0,0.0,0.0,,,,,
4491,,แหลมเจริญ ซีฟู้ด เซ็นทรัล อุบลราชธานี,Bangkok,0.0,0.0,0.0,0.0,,,,,
4492,,แหลมเจริญ ซีฟู้ด เซ็นทรัล นครปฐม,Bangkok,0.0,0.0,0.0,0.0,,,,,
4493,,กู่เตี้ยน สุกี้เสฉวน,Bangkok,0.0,0.0,0.0,0.0,,,,,
4494,,The Story House at The Siam Hotel,Bangkok,0.0,0.0,0.0,0.0,,,,,
4495,Molino Bangkok,โมลิโน แบงคอค,Nana,0.0,0.0,0.0,0.0,5.0,5.0,,,
4496,JHOL Coastal Indian Cuisine ,JHOL Coastal Indian Cuisine,Asok,0.0,0.0,0.0,0.0,5.0,5.0,4.4,79.0,
4497,,Shichi Teppanyaki Ratchapruek,Bangkok,0.0,0.0,0.0,0.0,,,,,
4498,,Shichi Teppanyaki Bangna,Bangkok,0.0,0.0,0.0,0.0,,,,,
4499,Boon Tong Kee The Mall Bangkapi,บุญตงกี่ เดอะมอลล์บางกะปิ,Bangkok,0.0,0.0,0.0,1.0,5.0,4.2,,,
4500,,เป็นเป็นซีฟู้ดบุฟเฟต์,Bangkok,0.0,0.0,0.0,0.0,,,,,
4501,,Chon Thai at The Siam Hotel,Bangkok,0.0,0.0,0.0,0.0,,,,,
4502,,Copper Beyond Buffet Gaysorn Amarin,Bangkok,0.0,0.0,0.0,0.0,,,,,
4503,Copper Beyond Buffet Gaysorn Amarin (Hungry Hub),Copper Beyond Buffet Gaysorn Amarin (Hungry Hub),Ratchaprasong,0.0,0.0,0.0,0.0,5.0,4.2,,,
4506,Tunu Tarnar,Tunu Tarnar,Ladprao,0.0,0.0,0.0,0.0,5.0,4.6,4.2,13.0,
4507,,พหลวิว 2,Bangkok,0.0,0.0,0.0,0.0,,,,,
4508,Nikuro Yakiniku,นิคุโระ เนื้อย่างเตาถ่านสไตล์ญี่ปุ่น,Phahonyothin,0.0,0.0,0.0,0.0,,,,,
4509,"Ambrosia at Ten Six Hundred, Chao Phraya, Bangkok by Preference","Ambrosia at Ten Six Hundred, Chao Phraya, Bangkok by Preference",Charoen Nakorn,0.0,0.0,0.0,0.0,5.0,3.6,,,
4510,,Tulum Skybar,Bangkok,0.0,0.0,0.0,0.0,,,,,
4511,Dark Waters Rooftop Bar & Riverside,Dark Waters Rooftop Bar & Riverside,Charoen Krung,0.0,0.0,0.0,0.0,5.0,5.0,,,
4512,"Man Ho Bistro, Erawan Bangkok",ห้องอาหารจีนมานโฮ บิสโทร เอราวัณ แบงค็อก,Chidlom,0.0,0.0,0.0,0.0,5.0,5.0,4.3,14.0,
4513,,ฟูกุอิซากายะ,Bangkok,0.0,0.0,0.0,0.0,,,,,
4514,Sloth Sukiyaki Central Rama 2,สล็อธ สุกี้ยากี้ เซ็นทรัลพระราม 2,Rama 2,0.0,0.0,0.0,0.0,5.0,3.8,,,
4515,Sloth Sukiyaki Jas Urban Srinakarin,สล็อธ สุกี้ยากี้ แจส เออเบิร์น ศรีนครินทร์,Samut Prakan,0.0,0.0,0.0,1.0,5.0,3.4,,,
4516,Sensai Japanese Restaurant Muangthong,Sensai Japanese Restaurant Muangthong,Nonthaburi,0.0,0.0,0.0,1.0,30.0,4.5,,,
4517,Cafe Chilli QSNCC,คาเฟ่ ชิลลี่ ศูนย์การประชุมแห่งชาติสิริกิติ์,Bangkok,0.0,0.0,0.0,0.0,5.0,4.6,,,
4518,Benjarong Bangkok at Baan Dusit Thani,เบญจรงค์ บ้านดุสิตธานี,Silom,0.0,0.0,0.0,0.0,5.0,4.8,,,
4519,Dusit Gourmet at Baan Dusit Thani,ดุสิตกูร์เมต์ บ้านดุสิตธานี,Silom,0.0,0.0,0.0,1.0,5.0,4.4,4.0,63.0,
4520,NóMADA Bangkok at Baan Dusit Thani,โนมาด้า กรุงเทพฯ บ้านดุสิตธานี,Silom,0.0,0.0,0.0,1.0,5.0,4.2,,,
4521,Thien Duong at Baan Dusit Thani,เธียนดอง บ้านดุสิตธานี,Silom,0.0,0.0,0.0,0.0,5.0,5.0,,,
4522,Cook Chom Chuan Chim,กุ๊กชมชวนชิม,Bangkok,0.0,0.0,0.0,0.0,5.0,5.0,,,
4523,Ma Maison Bangkok,Ma Maison Bangkok,Ekkamai,0.0,0.0,0.0,0.0,5.0,5.0,4.2,25.0,
4524,,เซทาร่า แบงค็อก,Bangkok,0.0,0.0,0.0,0.0,,,,,
4525,Chuan Boy Malatang & Malaxiangguo MBK Center,Chuan Boy Malatang & Malaxiangguo MBK Center,Ratchathewi,0.0,0.0,0.0,0.0,5.0,3.4,,,
4526,Memories Cafe & Restaurant By Sara De Cafe,Memories Cafe & Restaurant By Sara De Cafe,Sai Mai,0.0,0.0,0.0,0.0,10.0,4.7,,,
4527,Taurus Lake-taurant & Cafe Ramkhamhaeng 110,Taurus Lake-taurant & Cafe Ramkhamhaeng 110,Bangkok,0.0,0.0,0.0,0.0,5.0,5.0,,,
4528,,Embers,Bangkok,0.0,0.0,0.0,0.0,,,,,
4529,,ชาบูชิ ศูนย์การค้าเมญ่า ไลฟ์สไตล์ ช้อปปิ้ง เซ็นเตอร์,Bangkok,0.0,0.0,0.0,0.0,,,,,
4530,,ชาบูชิ เซ็นทรัล เฟสติวัล เชียงใหม่,Bangkok,0.0,0.0,0.0,0.0,,,,,
4531,Bloom Café & Garden Lounge at Floral Court Hotel,Bloom Café & Garden Lounge at Floral Court Hotel,Nana,0.0,0.0,0.0,0.0,14.0,4.785714285714286,,,
4532,Heights At BKK,ไฮท์ แอท บีเคเค,Silom,0.0,0.0,0.0,0.0,5.0,4.4,,,
4533,,not use,Bangkok,0.0,0.0,0.0,0.0,,,,,
4534,Banthat Thong Roast Duck,เป็ดย่างบรรทัดทอง,Banthat Thong,0.0,0.0,0.0,0.0,5.0,3.8,,,
4535,Maesriruen The Mall Bangkapi,แม่ศรีเรือน เดอะมอลล์บางกะปิ,Bangkok,0.0,0.0,0.0,0.0,5.0,3.6,,,
4536,,แม่ศรีเรือน เดอะมอลล์บางแค,Bangkok,0.0,0.0,0.0,0.0,,,,,
4538,,ชาบูชิ เซ็นทรัล นครปฐม,Bangkok,0.0,0.0,0.0,0.0,,,,,
4539,,El Gaucho Argentinian Steakhouse Thonglor,Bangkok,0.0,0.0,0.0,0.0,,,,,
4540,,El Gaucho Argentinian Steakhouse Langsuan,Bangkok,0.0,0.0,0.0,0.0,,,,,
4541,,El Gaucho Argentinian Steakhouse Erawan,Bangkok,0.0,0.0,0.0,0.0,,,,,
4542,,Vikarn Bangkok,Bangkok,0.0,0.0,0.0,0.0,,,,,
4543,,El Gaucho Argentinian Steakhouse Sukhumvit 11,Bangkok,0.0,0.0,0.0,0.0,,,,,
4544,,El Gaucho Argentinian Steakhouse Sukhumvit 19,Bangkok,0.0,0.0,0.0,0.0,,,,,
4545,,Akanee Bangkok,Bangkok,0.0,0.0,0.0,0.0,,,,,
4546,,บ้านสุดซอย,Bangkok,0.0,0.0,0.0,0.0,,,,,
4547,Tops EATERY Porto de Phuket,Tops EATERY Porto de Phuket,Bangkok,0.0,0.0,0.0,0.0,5.0,3.4,,,
4548,Tops EATERY CentralWorld,Tops EATERY CentralWorld,Siam,0.0,0.0,0.0,0.0,5.0,2.6,,,
4549,,ราเมน ฮาบุ ฟอร์จูนทาวน์,Bangkok,0.0,0.0,0.0,0.0,,,,,
4550,,ราเมน ฮาบุ เซ็นทรัลเวสเกต,Bangkok,0.0,0.0,0.0,0.0,,,,,
4551,,ราเมน ฮาบุ โลตัสรัตนาธิเบศร์,Bangkok,0.0,0.0,0.0,0.0,,,,,
4552,Vivian Lounge Century The Movie Plaza Sukhumvit,Vivian Lounge Century The Movie Plaza Sukhumvit,Phra Khanong,0.0,0.0,0.0,0.0,5.0,3.6,,,
4553,,Doodle Izakaya,Bangkok,0.0,0.0,0.0,0.0,,,,,
4554,,บุญตงกี่ เซ็นทรัล จันทบุรี (จันทบุรี),Bangkok,0.0,0.0,0.0,0.0,,,,,
4556,Moment's Notice Jazz Club (Chiang Mai),โมเมนท์โนทิซ แจ๊สคลับ (เชียงใหม่),Bangkok,0.0,0.0,0.0,1.0,5.0,5.0,,,
4557,,ทรีดอทแอนด์อะแดช (หัวหิน),Bangkok,0.0,0.0,0.0,0.0,,,,,
4558,KBBQ Nawamin,เคบีบีคิว นวมินทร์,Bangkok,0.0,0.0,0.0,0.0,5.0,5.0,,,
4559,,ซิกเนเจอร์ แบงคอก (มิชลินสตาร์ 1 ดาว),Bangkok,0.0,0.0,0.0,0.0,,,,,
4560,Boon Tong Kee Robinson Ratchaphruek,บุญตงกี่ โรบินสัน ราชพฤกษ์,Ratchaphruek,0.0,0.0,0.0,1.0,45.0,4.511111111111111,,,
4561,Suki​camp​ Safari,Suki​camp​ Safari,Bangkok,0.0,0.0,0.0,0.0,5.0,5.0,,,
4562,Siam India Asiatique the Riverfront,สยามอินเดีย เอเชียทีค เดอะริเวอร์ฟร้อนท์,Bangkok,0.0,0.0,0.0,0.0,5.0,4.6,,,
4563,Baanpakpon,สวนอาหารบ้านพักผ่อน,Pathum Thani,0.0,0.0,0.0,0.0,5.0,4.4,,,
4564,Carmina Restaurant & Bar Sukhumvit Soi 20,Carmina Restaurant & Bar Sukhumvit Soi 20,Thonglor,0.0,0.0,0.0,1.0,5.0,5.0,,,
4565,IDYLL Bistro Rama 3,IDYLL Bistro พระราม 3,Rama 3,0.0,0.0,0.0,0.0,5.0,5.0,,,
4567,,สราญรมย์,Bangkok,0.0,0.0,0.0,0.0,,,,,
4568,,Butter Cafe & Ristorante Bangna,Bangkok,0.0,0.0,0.0,0.0,,,,,
4569,,อลีเกียร์ สแปนิช ทาปาส บาร์ เค วิลเลจ,Bangkok,0.0,0.0,0.0,0.0,,,,,
4571,The Urban Deck Cafe I Bistro I Bar,The Urban Deck Cafe I Bistro I Bar,Rama 4,0.0,0.0,0.0,0.0,5.0,5.0,,,
4572,Savelberg Thailand ,ซาเวลเบิร์ก,Bangkok,0.0,0.0,0.0,0.0,5.0,5.0,,,
4574,Bond Street Bar Café,Bond Street Bar Café,Nonthaburi,0.0,0.0,0.0,0.0,5.0,4.6,,,
4575,,มอนจิน โอมากาเสะ,Bangkok,0.0,0.0,0.0,0.0,,,,,
4576,HOUSE of TANGO,HOUSE of TANGO,Charoen Krung,0.0,0.0,0.0,0.0,5.0,4.8,3.9,17.0,
4577,,Chaiiyo Eatery Coworking space Bar (Hua Hin),Bangkok,0.0,0.0,0.0,0.0,,,,,
4578,Indus Bangkok Indian Restaurant Michelin Guide,Indus Bangkok Indian Restaurant Michelin Guide,Bangkok,0.0,0.0,0.0,1.0,5.0,4.4,,,
4579,Dailyfish Omakase (Chonburi),Dailyfish Omakase (Chonburi),Bangkok,0.0,0.0,0.0,0.0,5.0,5.0,,,
4580,,Na-oh Bangkok Restaurant,Bangkok,0.0,0.0,0.0,0.0,,,,,
4581,,มูเกนได,Bangkok,0.0,0.0,0.0,0.0,,,,,
4582,,มูนริเวอร์,Bangkok,0.0,0.0,0.0,0.0,,,,,
4583,,เบสท์บีฟ สุขุมวิท (อ่อนนุช),Bangkok,0.0,0.0,0.0,0.0,,,,,
4584,,เบสท์บีฟ ศรีนครินทร์,Bangkok,0.0,0.0,0.0,0.0,,,,,
4585,,เบสท์บีฟ บางแค,Bangkok,0.0,0.0,0.0,0.0,,,,,
4586,,เบสท์บีฟ ประชาชื่น,Bangkok,0.0,0.0,0.0,0.0,,,,,
4587,,เบสท์บีฟ สุขุมวิท71,Bangkok,0.0,0.0,0.0,0.0,,,,,
4588,,เบสท์บีฟ มีนบุรี,Bangkok,0.0,0.0,0.0,0.0,,,,,
4589,,ไวน์ แพริ่ง,Bangkok,0.0,0.0,0.0,0.0,,,,,
4590,,อิซากะยะ ทาโร่ นาคนิวาส7,Bangkok,0.0,0.0,0.0,0.0,,,,,
4591,,Voilà! at Sofitel Bangkok Sukhumvit,Bangkok,0.0,0.0,0.0,0.0,,,,,
4592,Red Lobster Emsphere,Red Lobster Emsphere,Phrom Phong,0.0,0.0,0.0,0.0,5.0,3.0,4.9,3.0,
4593,Mizuki Omakase,Mizuki Omakase,Thonglor,1890058.0,136837.0,22887.0,20.0,5.0,4.4,,,
4594,Valia Hotel Bangkok Staycation,โรงแรม วาลีอา กรุงเทพ สเตเคชั่น,Rama 4,0.0,0.0,0.0,0.0,,,,,
4595,,Siam Paragon Tropical Fruit Parade 2025 (ทุเรียน บุฟเฟ่ต์),Bangkok,0.0,0.0,0.0,0.0,,,,,
4596,,ชินฮัตโตริBkk,Bangkok,0.0,0.0,0.0,0.0,,,,,
4597,,ตานี บีเคเค ดิ เอ็มเบอร์ โฮเทล,Bangkok,0.0,0.0,0.0,0.0,,,,,
4598,Ruen Petch Suki - Ratchaphruek Road,เรือนเพชรสุกี้ ถนนราชพฤกษ์,Taling Chan,0.0,0.0,0.0,0.0,5.0,4.6,,,
4599,Kushiro Omakase and Japanese Dining,Kushiro Omakase and Japanese Dining,Bangkok,0.0,0.0,0.0,0.0,25.0,4.68,,,
4601,,Shiguma Japanese Restaurant - BTS Phra Khanong,Bangkok,0.0,0.0,0.0,0.0,,,,,
4602,Manee Me More Central Westgate,มานี มี หม้อ เซ็นทรัลเวสเกต,Nonthaburi,0.0,0.0,0.0,1.0,5.0,4.2,,,
4603,Manee Me More Esplanade Ratchadaphisek,มานี มี หม้อ เอสพลานาด รัชดาภิเษก,Mengjai,0.0,0.0,0.0,2.0,5.0,4.8,,,
4604,,มานี มี หม้อ เดอะ มาร์เก็ต ราชดำริ,Bangkok,0.0,0.0,0.0,0.0,,,,,
4605,Manee Me More Homepro Rama 3,มานี มี หม้อ โฮมโปร พระราม 3,Rama 3,0.0,0.0,0.0,1.0,5.0,2.8,,,
4606,,มานี มี หม้อ ซีคอนสแควร์ ศรีนครินทร์,Bangkok,0.0,0.0,0.0,0.0,,,,,
4607,Manee Me More Homepro Charan Sanit Wong,มานี มี หม้อ โฮมโปรจรัญสนิทวงศ์,Charan Sanitwong,0.0,0.0,0.0,1.0,5.0,3.0,,,
4608,AdHoc Bkk,AdHoc Bkk,Thonglor,0.0,0.0,0.0,0.0,5.0,4.2,4.5,14.0,
4610,,โอซากา โอโช เซ็นทรัลเวิร์ล,Bangkok,0.0,0.0,0.0,0.0,,,,,
4611,,โอซากา โอโช ธนิยะ สีลม,Bangkok,0.0,0.0,0.0,0.0,,,,,
4612,Momono Omakase,Momono Omakase,Kaset Nawamin,0.0,0.0,0.0,0.0,5.0,5.0,4.3,18.0,
4613,,โอซากา โอโช ทองหล่อ,Bangkok,0.0,0.0,0.0,0.0,,,,,
4614,Roccabkk,Roccabkk,Ari,0.0,0.0,0.0,0.0,5.0,5.0,4.1,41.0,
4615,,พิค-อะ-ชู พัฒนาการ,Bangkok,0.0,0.0,0.0,0.0,,,,,
4616,,อัญชันคาเฟ่ สุขุมวิท 49,Bangkok,0.0,0.0,0.0,0.0,,,,,
4617,COMMU Rooftop Cafe,คอมมู รูฟท็อป คาเฟ่,Bangkok,0.0,0.0,0.0,0.0,5.0,4.0,,,
4618,,Ionic11,Bangkok,0.0,0.0,0.0,0.0,,,,,
4619,Moru Sushi,โมรุ ซูชิ,Lat Krabang,0.0,0.0,0.0,0.0,5.0,5.0,,,
4620,,ร้าน เพราะดี Restaurant,Bangkok,0.0,0.0,0.0,0.0,,,,,
4621,Napha Emsphere,นภา เอ็มสเฟียร์,Phrom Phong,0.0,0.0,0.0,0.0,5.0,3.6,3.9,14.0,
4622,,เรวะ อิซากายะ,Bangkok,0.0,0.0,0.0,0.0,,,,,
4623,Gekka,Gekka,Phrom Phong,0.0,0.0,0.0,0.0,5.0,5.0,,,
4624,,ALEK Seafood INTL Buffet Fortune Town,Bangkok,0.0,0.0,0.0,0.0,,,,,
4625,,บรีซ ทาวเวอร์คลับ เลอบัว,Bangkok,0.0,0.0,0.0,0.0,,,,,
4626,Lahnyai ,หลานยาย,Bangkok,0.0,0.0,0.0,0.0,5.0,5.0,,,
4627,,"ครัวพี่เล็กหาดใหญ่ ""ลาดพร้าว71""",Bangkok,0.0,0.0,0.0,0.0,,,,,
4628,Ye Lai Xiang 夜来香 Mrt Huai Khwang,กันเอง เย้หลายเชียง สี่แยกห้วยขวาง,Mengjai,0.0,0.0,0.0,0.0,5.0,5.0,,,
4629,Ye Lai Xiang 夜来香 Huai Khwang,กันเอง เย้หลายเชียง ห้วยขวาง,Mengjai,0.0,0.0,0.0,0.0,10.0,4.2,,,
4630,Ye Lai Xiang 夜来香 Rca,กันเอง เย้หลายเชียง Rca,Rama 9,0.0,0.0,0.0,0.0,,,,,
4632,Meisaku Premium Yakiniku,เมซากุ พรีเมี่ยม ยากินิกุ,Kaset Nawamin,0.0,0.0,0.0,0.0,5.0,4.2,4.5,12.0,
4633,Chao Nua Thong,เจ้าเนื้อทอง,Kaset Nawamin,0.0,0.0,0.0,0.0,,,,,
4634,Medici Kitchen & Bar Bangkok,เมดิชี่ คิทเช่น แอนด์ บาร์ กรุงเทพฯ,Bangkok,0.0,0.0,0.0,0.0,5.0,5.0,,,
4635,Babette's The Steakhouse Bangkok,บาเบตต์ เดอะ สเต็กเฮ้าส์ กรุงเทพฯ,Chidlom,0.0,0.0,0.0,1.0,,,,,
4636,Flower Mala Hotpot,Flower Mala Hotpot,Kaset Nawamin,0.0,0.0,0.0,0.0,5.0,4.8,,,
4638,The Farmer and The Fisherman (Phuket),เดอะ ฟาร์มเมอร์ แอนด์ เดอะ ฟิชเชอร์แมน (ภูเก็ต),Bangkok,0.0,0.0,0.0,0.0,5.0,5.0,,,
4639,The Hungry Duck Central Embassy,The Hungry Duck เซ็นทรัลเอ็มบาสซี่,Ploenchit,0.0,0.0,0.0,0.0,5.0,4.8,,,
4640,,น้ำ (มิชลินสตาร์ 1 ดาว),Bangkok,0.0,0.0,0.0,0.0,,,,,
4641,,จินเจอร์ ฟาร์ม คิทเช่น วูดเดน เฮ้าส์,Bangkok,0.0,0.0,0.0,0.0,,,,,
4642,,จินเจอร์ ฟาร์ม คิทเช่น สีลม เอดจ์,Bangkok,0.0,0.0,0.0,0.0,,,,,
4643,Ginger Farm Kitchen Central Westville ,จินเจอร์ ฟาร์ม คิทเช่น เซ็นทรัล เวสต์วิลล์,Bangkok,0.0,0.0,0.0,0.0,5.0,5.0,4.0,4.0,
4644,Ginger Farm Kitchen 101 True Digital Park,จินเจอร์ ฟาร์ม คิทเช่น 101 ทรู ดิจิทอล พาร์ค,Phra Khanong,0.0,0.0,0.0,1.0,5.0,4.6,,,
4645,YAWA Modern Japanese Cuisine,ยาวะ โมเดิร์น เจแปนนิส คูซีน,Bangkok,0.0,0.0,0.0,0.0,5.0,4.6,,,
4646,Oka Shabu,โอกะ ชาบู,Bangkok,0.0,0.0,0.0,0.0,15.0,4.0,,,
4647,Chim By Siam Wisdom ,ชิมบายสยามวิสด้อม,Bangkok,0.0,0.0,0.0,0.0,5.0,5.0,4.8,5.0,
4648,,ซูชิ ฮิโระ ชาบู บุฟเฟต์ เดอะซีซั่น มอลล์,Bangkok,0.0,0.0,0.0,0.0,,,,,
4649,Alberto’s Pizzeria & Trattoria Novotel Bangkok Future Park Rangsit,อัลเบอร์โต้ส์ พิซเซอเรีย แอนด์ แทรตโตเรีย โนโวเทล กรุงเทพ ฟิวเจอร์พาร์ค รังสิต,Pathum Thani,0.0,0.0,0.0,0.0,5.0,4.6,,,
4650,,เปโดร สเต็กเฮ้าส์ โนโวเทล กรุงเทพ ฟิวเจอร์พาร์ค รังสิต,Bangkok,0.0,0.0,0.0,0.0,,,,,
4651,Sundance Dayclub Staycation (Hua Hin),Sundance Dayclub Staycation (Hua Hin),Bangkok,0.0,0.0,0.0,0.0,,,,,
4652,Jharokha by Indus,Jharokha by Indus,Bangkok,0.0,0.0,0.0,0.0,5.0,3.4,4.5,7.0,
4653,,เม้งปูดอง ตลาดพลู,Bangkok,0.0,0.0,0.0,0.0,,,,,
4654,Boon Tong Kee PTT Vibhavadi 62,บุญตงกี่ ปตท.วิภาวดี62,Bangkok,0.0,0.0,0.0,1.0,5.0,4.8,,,
4655,Sushi Koge Omakase,Sushi Koge Omakase,Phaya Thai,0.0,0.0,0.0,0.0,5.0,5.0,,,
4657,,Craft Space Cafe & Eatery,Bangkok,0.0,0.0,0.0,0.0,,,,,
4658,W Lounge at W Bangkok,ดับบลิว เลาจน์ แอท ดับบลิว แบงคอก,Silom,0.0,0.0,0.0,0.0,5.0,5.0,,,
4659,Chisana Nami at Erawan Bangkok,ชิซานะ นามิ เอราวัณ แบงค็อก,Chidlom,0.0,0.0,0.0,0.0,5.0,5.0,,,
4660,,บ้านฝรั่งคู่ (อยุธยา),Bangkok,0.0,0.0,0.0,0.0,,,,,
4662,The White House Bangkok,เดอะ ไวท์ เฮาส์,Phrom Phong,0.0,0.0,0.0,0.0,5.0,5.0,4.3,9.0,
4663,,Shinsoko Omakase,Bangkok,0.0,0.0,0.0,0.0,,,,,
4664,,Railway Restaurant at Centara Grand Beach Resort & Villas (Hua Hin),Bangkok,0.0,0.0,0.0,0.0,,,,,
4665,Mala X,หม่าล่าเอ็กซ์,Thonglor,0.0,0.0,0.0,0.0,5.0,4.2,3.0,3.0,
4666,Coast Beach Club & Bistro at Centara Grand Beach Resort & Villas (Hua Hin),โคสท์บีชคลับและบิสโทร เซ็นทาราแกรนด์ รีสอร์ท แอนด์ วิลล่า (หัวหิน),Bangkok,15300432.0,1127583.0,124621.0,20.0,5.0,4.0,,,
4667,Hagi at Centara Grand Beach Resort & Villas (Hua Hin),ฮากิ เซ็นทาราแกรนด์ รีสอร์ท แอนด์ วิลล่า (หัวหิน),Bangkok,0.0,0.0,0.0,0.0,5.0,4.2,,,
4668,Raynue Gaysorn Amarin,เรณู เกษรอัมรินทร์,Bangkok,0.0,0.0,0.0,0.0,5.0,4.8,,,
4669,Man Fu Lou,หม่าน ฟู่ โหลว,Charoen Krung,0.0,0.0,0.0,0.0,5.0,4.4,4.4,23.0,
4670,,วอเตอร์ไซด์ คาราโอเกะ เรสเตอรองค์,Bangkok,0.0,0.0,0.0,0.0,,,,,
4671,,CQK MALA Hotpot เอกมัย-ทองหล่อ,Bangkok,0.0,0.0,0.0,0.0,,,,,
4683,,มรีจิ คาเฟ่ แอนด์ แคชชวล ไดน์นิ่ง,Bangkok,0.0,0.0,0.0,0.0,,,,,
4684,,บูลวาร์ค ราชพฤกษ์,Bangkok,0.0,0.0,0.0,0.0,,,,,
4685,Chu Grill Shabu,ชู กริลล์ ชาบู,Bangkok,0.0,0.0,0.0,0.0,5.0,4.8,4.3,15.0,
4686,Le Salon Café Bangkok,เลอ ซาลอน คาเฟ่ กรุงเทพฯ,Ploenchit,0.0,0.0,0.0,0.0,5.0,5.0,,,
4687,Calm Kraam,คาล์ม คราม,Asok,0.0,0.0,0.0,0.0,5.0,3.8,,,
4688,Centara Ayutthaya Staycation (Ayutthaya),เซ็นทารา อยุธยา สเตเคชั่น (อยุธยา),Bangkok,1214874.0,28735.0,8012.0,20.0,5.0,4.0,,,
4689,More than Wine Ratchaphruek,มอร์ แธน ไวน์ ราชพฤกษ์,Nonthaburi,0.0,0.0,0.0,0.0,5.0,4.6,,,
4690,Ab Sab Lai,แอบแซ่บหลาย,Phahonyothin,0.0,0.0,0.0,1.0,,,,,
4691,,เจ้าพระยาเพิร์ล,Bangkok,0.0,0.0,0.0,0.0,,,,,
4692,The Karaked Sukhumvit 36,เดอะ การะเกด สุขุมวิท 36,Rama 4,0.0,0.0,0.0,0.0,5.0,5.0,,,
4693,The Karaked Siam Square One,เดอะ การะเกด สยามสแควร์วัน,Siam,0.0,0.0,0.0,0.0,5.0,5.0,,,
4695,Huajai Siam Square One,หัวใจ  สยามสแควร์วัน,Siam,0.0,0.0,0.0,0.0,5.0,4.2,,,
4696,Jass Bar & Bistro at Jasmine Resort Hotel,Jass Bar & Bistro at Jasmine Resort Hotel,Rama 4,0.0,0.0,0.0,0.0,5.0,3.6,,,
4697,Tamade Sake Bar,ทามาเตะ สาเก บาร์,Kaset Nawamin,0.0,0.0,0.0,0.0,5.0,3.8,,,
4698,,สึนามิ สุกี้สายพาน ประชาชื่น,Bangkok,0.0,0.0,0.0,0.0,,,,,
4701,,เมรีลานี่ ชาร์โคล กริลล์ แอนด์ รูฟท็อป,Bangkok,0.0,0.0,0.0,0.0,,,,,
4702,Rad Street at The Fig Lobby,แรด สตรีท เดอะ ฟิก ล็อบบี้,Phrom Phong,0.0,0.0,0.0,0.0,5.0,4.8,,,
4703,Take a Breath - café & eatery ,เทค อะ เบรธ คาเฟ่ แอนด์ อีทเทอรี่,Phutthamonthon,0.0,0.0,0.0,0.0,5.0,4.6,3.9,71.0,
4704,Hoy Mahachon,หอยมหาชน,Lat Pla Khao,0.0,0.0,0.0,0.0,,,,,
4705,AV izakaya Lat Phrao 71,เอวี อิซากายะ ลาดพร้าว 71,Ladprao,0.0,0.0,0.0,0.0,5.0,4.6,,,
4708,AV izakaya Saphan Khwai,เอวี อิซากายะ สะพานควาย,Phahonyothin,0.0,0.0,0.0,0.0,5.0,4.4,,,
4709,,เอวี อิซากายะ แจ้งวัฒนะ - เมืองทอง,Bangkok,0.0,0.0,0.0,0.0,,,,,
4710,Zaap Classic Seacon Square Srinagarindra,แซ่บคลาสสิก ซีคอนสแควร์ ศรีนครินทร์,Bangkok,0.0,0.0,0.0,0.0,5.0,4.2,,,
4711,Kem-Kon (Pahurat),เข้ม-ข้น (พาหุรัด),Phra Nakhon,0.0,0.0,0.0,0.0,,,,,
4712,Hard Rock Cafe Bangkok,ฮาร์ดร็อค คาเฟ่ กรุงเทพมหานคร,Chidlom,0.0,0.0,0.0,0.0,5.0,4.8,4.0,155.0,
4713,Shidai Kushiyaki,ชิได คูชิยากิ,Phra Khanong,0.0,0.0,0.0,0.0,5.0,4.8,3.6,4.0,
4714,Café de Salil La Petite Salil Sukhumvit 8,คาเฟ่ เดอ สลิล ลา เปอติต สลิล สุขุมวิท 8,Asok,0.0,0.0,0.0,1.0,10.0,4.7,,,
