restaurant_id,restaurant_name_en,restaurant_name_th,extracted_location,phone_number,total_revenue,total_bookings,total_guests,avg_revenue_per_booking,no_show_rate,searchString,gmaps_reviews_scraped,gmaps_avg_rating_scraped,playCount,diggCount,shareCount,tiktok_post_count,master_index,wongnai_rating,wongnai_reviews,facebook_likes,facebook_followers,tripadvisor_rating,tripadvisor_rank,raw_engagement,log_engagement,momentum_score,log_revenue,log_bookings,internal_score,reliability,external_quality_score,stability_score,final_priority_score,validation_status
2801,Sundance Dayclub (Hua Hin),ซันแดนซ์ เดย์คลับ (หัวหิน),Bangkok,929509699,7588356.0,352.0,918.0,21557.829545454544,0.0227272727272727,Sundance Dayclub (Hua Hin) Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,507,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,15.8421256569008,5.8664680569332965,61.72948520705489,0.0,0.0,30.864742603527446,9.259422781058234,Verified
5063,,โอเปร่า อิตาเลียน เรสเตอรองต์,Bangkok,639011113,8670840.0,257.0,610.0,33738.67704280156,0.0038910505836575,โอเปร่า อิตาเลียน เรสเตอรองต์ Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2072,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,15.97547634520582,5.552959584921617,61.726088446081064,0.0,0.0,30.863044223040532,9.25891326691216,Verified
4275,,ฮาร์ดร็อค คาเฟ่ ฮาร์ดร็อค โฮเทล (พัทยา),Bangkok,38426635,8667600.0,253.0,730.0,34259.28853754941,0.0276679841897233,ฮาร์ดร็อค คาเฟ่ ฮาร์ดร็อค โฮเทล (พัทยา) Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1377,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,15.975102609199123,5.537334267018537,61.70231211829026,0.0,0.0,30.85115605914513,9.255346817743538,Verified
1168,,โคเอ็น พรีเมี่ยม บุฟเฟ่ต์ เสนา เฟสท์,Bangkok,629464777,8081150.0,298.0,868.0,27117.953020134228,0.0570469798657718,โคเอ็น พรีเมี่ยม บุฟเฟ่ต์ เสนา เฟสท์ Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,93,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,15.905044870847219,5.700443573390687,61.7017950811413,0.0,0.0,30.85089754057065,9.255269262171195,Verified
2114,Shabu Henmee Watcharapol,ชาบูเห็นหมี วัชรพล,Watcharapol,829508089,6439000.0,505.0,1278.0,12750.49504950495,0.0,Shabu Henmee Watcharapol Watcharapol Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,301,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,15.677883961823927,6.226536669287466,61.696103669440426,0.0,0.0,30.848051834720213,9.254415550416063,Verified
554,,ออเดรย์ คาเฟ่ สเปลล์ฟิวเจอร์ปาร์ค รังสิต,Bangkok,21509079,7019766.0,403.0,1152.0,17418.774193548386,0.0074441687344913,ออเดรย์ คาเฟ่ สเปลล์ฟิวเจอร์ปาร์ค รังสิต Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,15.764240584567974,6.0014148779611505,61.662057736262724,0.0,0.0,30.831028868131362,9.249308660439409,Verified
6426,Salathip at Shangri-La Bangkok,ศาลาทิพย์ แชงกรีล่า แบ็งค็อก,Bangkok,22367777,9081600.0,220.0,603.0,41280.0,0.0181818181818181,Salathip at Shangri-La Bangkok Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,3254,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,16.021761056620555,5.3981627015177525,61.65864049697242,0.0,0.0,30.82932024848621,9.248796074545862,Verified
2319,Yamazato at The Okura Prestige Bangkok,Yamazato at The Okura Prestige Bangkok,Ploenchit,26879000,10951800.0,140.0,338.0,78227.14285714286,0.0214285714285714,Yamazato at The Okura Prestige Bangkok Ploenchit Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,342,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,16.209014475588116,4.948759890378168,61.640656720682394,0.0,0.0,30.820328360341197,9.246098508102358,Verified
4461,Tum 20 Saimai,ตำ 20 สายไหม,Sai Mai,808214926,5746680.0,629.0,1433.0,9136.216216216217,0.0,Tum 20 Saimai Sai Mai Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1546,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,15.564133028728136,6.4457198193855785,61.62946789019198,0.0,0.0,30.81473394509599,9.244420183528797,Verified
4831,Kingston Lounge at Aira Hotel Bangkok,คิงส์ตัน เลาจน์ ไอรา กรุงเทพ,Phetchaburi,20783958,8381676.0,260.0,959.0,32237.215384615385,0.023076923076923,Kingston Lounge at Aira Hotel Bangkok Phetchaburi Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1855,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,15.941558571768805,5.564520407322694,61.62868990318729,0.0,0.0,30.814344951593647,9.244303485478094,Verified
5562,Grok 1970 ,โกรก 1970,Chidlom,656636966,12265416.0,106.0,293.0,115711.4716981132,0.0,Grok 1970  Chidlom Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2491,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,16.32229423428144,4.672828834461906,61.62392183006823,0.0,0.0,30.811960915034113,9.243588274510234,Verified
4199,Lacol Khaoyai - A Chatrium Collection (Khao Yai),Lacol Khaoyai - A Chatrium Collection (Khao Yai),Bangkok,632185505,8935600.0,212.0,525.0,42149.056603773584,0.0094339622641509,Lacol Khaoyai - A Chatrium Collection (Khao Yai) Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1313,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,16.005553967883802,5.3612921657094255,61.55100003321377,0.0,0.0,30.775500016606884,9.232650004982064,Verified
4797,Ping-Hi-Suk MooKata Gateway Bang Sue,ปิ้งให้สุขหมูกระทะ เกตเวย์ บางซื่อ,Bangkok,909146350,6235308.0,485.0,1718.0,12856.305154639174,0.0103092783505154,Ping-Hi-Suk MooKata Gateway Bang Sue Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1833,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,15.64573869480973,6.186208623900494,61.52988254808517,0.0,0.0,30.764941274042584,9.229482382212774,Verified
5287,Lhong Ma Lhao,หลงมาเหลา,Charoen Krung,894555564,5005740.0,786.0,1607.0,6368.625954198474,0.0012722646310432,Lhong Ma Lhao Charoen Krung Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2273,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,15.426096011720903,6.668228248417403,61.48595422468402,0.0,0.0,30.74297711234201,9.222893133702604,Verified
1923,,ดีบุกก้า (ภูเก็ต),Bangkok,76606666,8123620.0,240.0,846.0,33848.416666666664,0.0041666666666666,ดีบุกก้า (ภูเก็ต) Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,246,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,15.910286548698561,5.484796933490655,61.40862791003991,0.0,0.0,30.704313955019956,9.211294186505986,Verified
4194,Vana Nava Water Jungle (Hua Hin),สวนน้ำวานา นาวา วอเตอร์ จังเกิ้ล (หัวหิน),Bangkok,32909606,9410256.1,170.0,521.0,55354.44764705882,0.0,Vana Nava Water Jungle (Hua Hin) Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1308,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,16.057310833186197,5.14166355650266,61.40851734951096,0.0,0.0,30.70425867475548,9.211277602426643,Verified
4325,,ชิบูย่า ชาบู FYI Center,Bangkok,21152118,8205480.0,227.0,876.0,36147.48898678414,0.0088105726872246,ชิบูย่า ชาบู FYI Center Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1422,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,15.920312903579061,5.429345628954441,61.36242749397337,0.0,0.0,30.681213746986685,9.204364124096005,Verified
3349,,แหลมเจริญ เซ็นทรัลอยุธยา (อยุธยา),Bangkok,812342041,7101310.0,317.0,679.0,22401.60883280757,0.0,แหลมเจริญ เซ็นทรัลอยุธยา (อยุธยา) Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,763,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,15.775789972853545,5.762051382780177,61.355921227326164,0.0,0.0,30.677960613663082,9.203388184098925,Verified
4390,SM168 Restaurant & Bar ,SM168 Restaurant & Bar,Bangkok,953606017,7217592.0,303.0,830.0,23820.43564356436,0.0,SM168 Restaurant & Bar  Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1476,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,15.792032075784324,5.717027701406222,61.345651903173085,0.0,0.0,30.672825951586542,9.201847785475962,Verified
3323,Brio at Anantara Riverside Bangkok Resort,บริโอ โรงแรมอนันตรา กรุงเทพฯ ริเวอร์ไซด์ รีสอร์ท,Thonburi,924460720,7177040.0,295.0,797.0,24328.949152542373,0.0203389830508474,Brio at Anantara Riverside Bangkok Resort Thonburi Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,750,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,15.786397739089217,5.69035945432406,61.28826970529864,0.0,0.0,30.64413485264932,9.193240455794795,Verified
4528,,Embers,Bangkok,21257990,7112136.0,297.0,750.0,23946.58585858586,0.037037037037037,Embers Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1608,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,15.777313319207442,5.697093486505405,61.26742542459901,0.0,0.0,30.633712712299506,9.190113813689852,Verified
4887,Mono Sei Omakase ,โมโน เซอิ โอมากาเสะ,Siam,946546326,14232000.0,58.0,136.0,245379.3103448276,0.1034482758620689,Mono Sei Omakase  Siam Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1907,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,16.471003578592,4.07753744390572,61.266062841913424,0.0,0.0,30.633031420956712,9.189909426287013,Verified
5171,Thong Nua Kao Premium Thai BBQ Banthat Thong,ทองเนื้อเก้า Premium Thai BBQ บรรทัดทอง,Phetchaburi,652098433,6715980.0,337.0,1180.0,19928.72403560831,0.0652818991097922,Thong Nua Kao Premium Thai BBQ Banthat Thong Phetchaburi Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2161,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,15.720000468110648,5.823045895483019,61.25621622979984,0.0,0.0,30.62810811489992,9.188432434469975,Verified
4825,Jade Garden Pinklao,เจดการ์เด้น ปิ่นเกล้า,Arun Amarin,984564695,7618770.0,250.0,1003.0,30475.08,0.004,Jade Garden Pinklao Arun Amarin Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1849,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,15.84612562856559,5.5254529391317835,61.25145888661925,0.0,0.0,30.625729443309623,9.187718832992887,Verified
2091,Beach Walk Cafe Bangsaen (Chonburi),บีชวอล์ค คาเฟ่ บางแสน (ชลบุรี),Bangkok,898889929,6542700.0,356.0,1437.0,18378.37078651685,0.0,Beach Walk Cafe Bangsaen (Chonburi) Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,293,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,15.693860635115515,5.877735781779639,61.247132141203,0.0,0.0,30.6235660706015,9.18706982118045,Verified
4205,,โคเอ็น พรีเมี่ยม บุฟเฟ่ต์ ฟิวเจอร์ พาร์ค รังสิต,Bangkok,935939777,7012670.0,300.0,728.0,23375.566666666666,0.0433333333333333,โคเอ็น พรีเมี่ยม บุฟเฟ่ต์ ฟิวเจอร์ พาร์ค รังสิต Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1319,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,15.763229213542516,5.707110264748875,61.23449913146928,0.0,0.0,30.61724956573464,9.185174869720392,Verified
1410,You&I Premium Suki Buffet The Crystal Ratchapruek,ยูแอนด์ไอ พรีเมี่ยมสุกี้บุฟเฟ่ต์ เดอะคริสตัลราชพฤกษ์,Ratchaphruek,21022822,5917702.0,445.0,945.0,13298.206741573034,0.0022471910112359,You&I Premium Suki Buffet The Crystal Ratchapruek Ratchaphruek Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,128,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,15.593458924809333,6.100318952020064,61.23028790790185,0.0,0.0,30.615143953950923,9.184543186185277,Verified
3475,SINSA Korean BBQ & Bar,ซินซา โคเรียน บาร์บีคิว,Bangkok,834796518,6779268.0,322.0,918.0,21053.627329192543,0.0,SINSA Korean BBQ & Bar Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,797,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,15.72937983699475,5.777652323222656,61.222335498884476,0.0,0.0,30.611167749442238,9.183350324832672,Verified
5422,Zaap Classic The Mall Thapra,แซ่บคลาสสิก เดอะมอลล์ ท่าพระ,Ratchaphruek,632034007,5891712.0,439.0,1124.0,13420.7562642369,0.0022779043280182,Zaap Classic The Mall Thapra Ratchaphruek Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2385,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,15.589057345262871,6.0867747269123065,61.19596587677769,0.0,0.0,30.597982938388846,9.179394881516654,Verified
3811,,ราชารส ก๋วยเตี๋ยวเรือ เนื้อ-หมู รสเด็ด สาธุประดิษฐ์,Bangkok,816877788,4993512.0,643.0,1346.0,7765.959564541213,0.0,ราชารส ก๋วยเตี๋ยวเรือ เนื้อ-หมู รสเด็ด สาธุประดิษฐ์ Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1001,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,15.423650228046338,6.467698726104354,61.18872239309263,0.0,0.0,30.594361196546316,9.178308358963895,Verified
4451,,อ้วนนะ เอ็กซ์เพรส ฮอทพอท บุฟเฟ่ต์ สาขาจตุจักร,Bangkok,955099918,5011140.0,630.0,1839.0,7954.190476190476,0.0,อ้วนนะ เอ็กซ์เพรส ฮอทพอท บุฟเฟ่ต์ สาขาจตุจักร Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1536,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,15.427174191642182,6.447305862541213,61.1711823467013,0.0,0.0,30.58559117335065,9.175677352005195,Verified
3492,Knock Knock Cafe & Bar,น็อค น็อค คาเฟ่ แอนด์ บาร์,Samsen,622539898,5830476.0,440.0,1090.0,13251.081818181818,0.0068181818181818,Knock Knock Cafe & Bar Samsen Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,808,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,15.578609373161568,6.089044875446846,61.16410274517635,0.0,0.0,30.582051372588175,9.174615411776452,Verified
1709,,ส้มตำ ยำ เผา (ภูเก็ต),Bangkok,966362670,6091000.0,393.0,911.0,15498.727735368955,0.0076335877862595,ส้มตำ ยำ เผา (ภูเก็ต) Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,187,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,15.622322993995262,5.976350909297934,61.148688157720464,0.0,0.0,30.574344078860232,9.17230322365807,Verified
5119,,ซูชิ ฮิโระ ชาบู บุฟเฟต์ เซ็นทรัล บางนา,Bangkok,657153313,8216952.0,194.0,493.0,42355.42268041237,0.0309278350515463,ซูชิ ฮิโระ ชาบู บุฟเฟต์ เซ็นทรัล บางนา Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2127,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,15.921710017047873,5.272999558563747,61.14179677936047,0.0,0.0,30.570898389680234,9.17126951690407,Verified
3537,amBar Rooftop at Four Points by Sheraton Bangkok Sukhumvit 15,แอมบาร์ รูฟท็อป โฟร์ พอยต์ บาย เชอราตัน บางกอก สุขุมวิท 15,Asok,23093000,6764940.0,305.0,717.0,22180.131147540986,0.0229508196721311,amBar Rooftop at Four Points by Sheraton Bangkok Sukhumvit 15 Asok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,824,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,15.727264098189053,5.723585101952381,61.13729786796882,0.0,0.0,30.56864893398441,9.170594680195322,Verified
1622,Panorama Crowne Plaza Bangkok Lumpini Park,ห้องอาหาร พาโนรามา โรงแรมคราวน์ พลาซ่า กรุงเทพฯ ลุมพินี พาร์ค,Rama 4,621679987,7807692.0,217.0,618.0,35980.14746543779,0.0092165898617511,Panorama Crowne Plaza Bangkok Lumpini Park Rama 4 Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,157,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,15.870620087654526,5.384495062789089,61.13067873576418,0.0,0.0,30.56533936788209,9.169601810364627,Verified
1364,You&I Premium Suki Buffet The Mall Bangkae,ยูแอนด์ไอ พรีเมี่ยมสุกี้บุฟเฟ่ต์ เดอะมอลล์บางแค,Bangkok,24549696,5897972.0,418.0,1102.0,14109.98086124402,0.0,You&I Premium Suki Buffet The Mall Bangkae Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,122,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,15.590119290523889,6.037870919922137,61.129055918619635,0.0,0.0,30.564527959309817,9.169358387792945,Verified
4790,,เทศกาลขนมไหว้พระจันทร์ 2024 บาย กูร์เมต์ อีทส์,Bangkok,23102850,5707956.0,444.0,424.0,12855.756756756757,0.0,เทศกาลขนมไหว้พระจันทร์ 2024 บาย กูร์เมต์ อีทส์ Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1826,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,15.557371724263874,6.09807428216624,61.10569717390452,0.0,0.0,30.55284858695226,9.165854576085676,Verified
4318,,จินหลง เฮ้าส์ เซ็นทรัล เวสต์เกต,Bangkok,21495366,5068190.0,586.0,1750.0,8648.788395904437,0.0,จินหลง เฮ้าส์ เซ็นทรัล เวสต์เกต Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1416,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,15.438494507163684,6.375024819828097,61.105077974779775,0.0,0.0,30.552538987389887,9.165761696216967,Verified
4823,Hagow Yaowarat,ฮะเก๋า เยาวราช,Chinatown,926656664,5179152.0,557.0,1469.0,9298.29802513465,0.0107719928186714,Hagow Yaowarat Chinatown Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1848,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,15.46015208735236,6.324358962381311,61.10488844913369,0.0,0.0,30.552444224566845,9.165733267370053,Verified
4060,,ซูชิ ฮานะ วิคตอเรีย การ์เด้นส์,Bangkok,632353938,5923700.0,406.0,1197.0,14590.394088669953,0.0,ซูชิ ฮานะ วิคตอเรีย การ์เด้นส์ Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1192,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,15.594471980442426,6.008813185442595,61.10181477050097,0.0,0.0,30.550907385250486,9.165272215575145,Verified
5556,Niyomkom,นิยมขม,Phahonyothin,953731182,5127480.0,567.0,1782.0,9043.174603174602,0.0,Niyomkom Phahonyothin Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2485,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,15.4501250634123,6.342121418721152,61.09676871576008,0.0,0.0,30.54838435788004,9.164515307364011,Verified
5701,Ballad Riverside Rooftop Bar & Restaurant,บาร์ราษฎร์ ริเวอร์ไซด์ รูฟท็อป บาร์ แอนด์ เรสเตอรองต์,Rama 3,655965461,7564800.0,228.0,569.0,33178.94736842105,0.0043859649122807,Ballad Riverside Rooftop Bar & Restaurant Rama 3 Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2607,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,15.839016599505,5.43372200355424,61.09534791706077,0.0,0.0,30.547673958530385,9.164302187559116,Verified
4766,Baan Borneo Club by 137 Pillars,บ้านบอร์เนียวคลับ by 137 Pillars,Thonglor,20797000,7073150.0,266.0,760.0,26590.78947368421,0.0075187969924812,Baan Borneo Club by 137 Pillars Thonglor Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1804,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,15.771816624581422,5.58724865840025,61.090630392822966,0.0,0.0,30.545315196411483,9.163594558923444,Verified
4873,,เนื้อแท้ ซีคอน บางแค,Bangkok,800697600,5990630.0,391.0,1032.0,15321.304347826086,0.0025575447570332,เนื้อแท้ ซีคอน บางแค Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1894,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,15.60570730678059,5.971261839790462,61.08547770655291,0.0,0.0,30.542738853276454,9.162821655982937,Verified
4153,Loong Mala,Loong Mala,Thonglor,960639999,7642800.0,214.0,681.0,35714.01869158878,0.0046728971962616,Loong Mala Thonglor Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1270,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,15.849274716989548,5.3706380281276624,61.03892652935051,0.0,0.0,30.519463264675256,9.155838979402576,Verified
4948,,บรูว์เวฟ สกายคลับ โรบินสันไลฟ์สไตล์ ราชพฤกษ์,Bangkok,842630985,4374708.0,789.0,1583.0,5544.623574144487,0.0,บรูว์เวฟ สกายคลับ โรบินสันไลฟ์สไตล์ ราชพฤกษ์ Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1958,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,15.291350561275964,6.672032945461067,61.03830952506885,0.0,0.0,30.519154762534423,9.155746428760327,Verified
2585,,แหลมเจริญ เซ็นทรัล อีสต์วิลล์,Bangkok,812342016,6772285.0,274.0,709.0,24716.36861313869,0.010948905109489,แหลมเจริญ เซ็นทรัล อีสต์วิลล์ Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,426,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,15.728349254066364,5.616771097666572,60.987004663242516,0.0,0.0,30.493502331621258,9.148050699486378,Verified
3367,Benihana at Avani Resort (Pattaya),เบนิฮาน่า โรงแรมอวานี (พัทยา),Bangkok,38412120,10129560.0,104.0,326.0,97399.6153846154,0.0192307692307692,Benihana at Avani Resort (Pattaya) Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,769,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,16.130968538661918,4.653960350157523,60.95332949068136,0.0,0.0,30.47666474534068,9.142999423602204,Verified
2587,,แหลมเจริญ เซ็นทรัลปิ่นเกล้า,Bangkok,812342014,6812720.0,254.0,749.0,26821.732283464567,0.0118110236220472,แหลมเจริญ เซ็นทรัลปิ่นเกล้า Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,428,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,15.734302157794431,5.541263545158426,60.898200407335864,0.0,0.0,30.449100203667932,9.13473006110038,Verified
4439,Shabushi CentralWorld,ชาบูชิ เซ็นทรัลเวิลด์,Siam,952074650,4960672.0,531.0,1216.0,9342.131826741996,0.0018832391713747,Shabushi CentralWorld Siam Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1524,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,15.417051974980538,6.2766434893416445,60.89118097359848,0.0,0.0,30.44559048679924,9.133677146039771,Verified
4649,Alberto’s Pizzeria & Trattoria Novotel Bangkok Future Park Rangsit,อัลเบอร์โต้ส์ พิซเซอเรีย แอนด์ แทรตโตเรีย โนโวเทล กรุงเทพ ฟิวเจอร์พาร์ค รังสิต,Pathum Thani,25202525,6696036.0,261.0,664.0,25655.310344827587,0.0153256704980842,Alberto’s Pizzeria & Trattoria Novotel Bangkok Future Park Rangsit Pathum Thani Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1720,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,15.71702641682316,5.568344503761097,60.879134366381685,0.0,0.0,30.439567183190842,9.131870154957252,Verified
5465,Edge at Pan Pacific Hotel Singapore,Edge at Pan Pacific Hotel Singapore,Promenade,68268240,3668830.0,1031.0,3627.0,3558.5160038797285,0.0223084384093113,Edge at Pan Pacific Hotel Singapore Promenade Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,2428,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,15.115383640679386,6.939253946041508,60.83168408798749,0.0,0.0,30.415842043993745,9.124752613198122,Verified
4515,Sloth Sukiyaki Jas Urban Srinakarin,สล็อธ สุกี้ยากี้ แจส เออเบิร์น ศรีนครินทร์,Samut Prakan,997787877,6528610.0,266.0,713.0,24543.646616541355,0.0075187969924812,Sloth Sukiyaki Jas Urban Srinakarin Samut Prakan Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1595,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,15.691704768059896,5.58724865840025,60.82122661376778,0.0,0.0,30.41061330688389,9.123183992065167,Verified
4352,,ป้อน เทอมินอล 21 อโศก,Bangkok,938090073,5615916.0,373.0,881.0,15056.075067024129,0.0268096514745308,ป้อน เทอมินอล 21 อโศก Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1442,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,15.541115445376292,5.924255797414532,60.80051924933759,0.0,0.0,30.400259624668795,9.120077887400639,Verified
4740,Manee Me More Fashion Island,มานี มี หม้อ แฟชั่น ไอซ์แลนด์,Bangkok,626821884,5703900.0,354.0,931.0,16112.71186440678,0.0169491525423728,Manee Me More Fashion Island Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1788,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,15.556660884684414,5.872117789475416,60.77765384768258,0.0,0.0,30.38882692384129,9.116648077152387,Verified
6622,Mai The Sky Bar at Meliá Hotel (Chiang Mai),ไหม เดอะ สกาย บาร์ แอท โรงแรมมีเลีย (เชียงใหม่),Bangkok,5.21E+07,6391980.0,271.0,645.0,23586.642066420663,0.007380073800738,Mai The Sky Bar at Meliá Hotel (Chiang Mai) Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,3443,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,15.670554793958248,5.605802066295998,60.776842054610384,0.0,0.0,30.388421027305192,9.116526308191558,Verified
4627,,"ครัวพี่เล็กหาดใหญ่ ""ลาดพร้าว71""",Bangkok,25398188,5229804.0,433.0,1301.0,12078.069284064664,0.0,"ครัวพี่เล็กหาดใหญ่ ""ลาดพร้าว71"" Bangkok Bangkok",0.0,0.0,0.0,0.0,0.0,0.0,1700,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,15.46988455045117,6.073044534100405,60.77541798516717,0.0,0.0,30.387708992583583,9.116312697775074,Verified
4068,,Longhorn Steakhouse & Grill (Pattaya),Bangkok,632215559,6703560.0,242.0,616.0,27700.661157024795,0.0,Longhorn Steakhouse & Grill (Pattaya) Bangkok Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,1200,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,15.718149435706376,5.493061443340548,60.77441149734633,0.0,0.0,30.387205748673164,9.116161724601948,Verified
