restaurant_id,restaurant_name_en,restaurant_name_th,extracted_location,phone_number,total_revenue,total_bookings,total_guests,avg_revenue_per_booking,no_show_rate
4645,YAWA Modern Japanese Cuisine,ยาวะ โมเดิร์น เจแปนนิส คูซีน,Bangkok,881098000,32888232.0,1005.0,3993.0,32724.60895522388,0.0
4646,Oka Shabu,โอกะ ชาบู,Bangkok,659658687,207480.0,9.0,25.0,23053.33333333333,0.0
4647,Chim By Siam Wisdom ,ชิมบายสยามวิสด้อม,Bangkok,616476362,24794599.5,255.0,603.0,97233.72352941176,0.0
4648,,ซูชิ ฮิโระ ชาบู บุฟเฟต์ เดอะซีซั่น มอลล์,Bangkok,657153307,259539852.0,7642.0,18981.0,33962.29416383146,0.0057576550641193
4649,Alberto’s Pizzeria & Trattoria Novotel Bangkok Future Park Rangsit,อัลเบอร์โต้ส์ พิซเซอเรีย แอนด์ แทรตโตเรีย โนโวเทล กรุงเทพ ฟิวเจอร์พาร์ค รังสิต,Pathum Thani,25202525,6696036.0,261.0,664.0,25655.310344827587,0.0153256704980842
4650,,เปโดร สเต็กเฮ้าส์ โนโวเทล กรุงเทพ ฟิวเจอร์พาร์ค รังสิต,Bangkok,25202525,823008.0,25.0,61.0,32920.32,0.0
4651,Sundance Dayclub Staycation (Hua Hin),Sundance Dayclub Staycation (Hua Hin),Bangkok,929509699,11478960.0,192.0,406.0,59786.25,0.0
4652,Jharokha by Indus,Jharokha by Indus,Bangkok,829973399,8622050.0,128.0,470.0,67359.765625,0.0078125
4653,,เม้งปูดอง ตลาดพลู,Bangkok,835555559,247000644.0,17095.0,58054.0,14448.706873354782,0.00824802573852
4654,Boon Tong Kee PTT Vibhavadi 62,บุญตงกี่ ปตท.วิภาวดี62,Bangkok,918835119,5422170.0,478.0,1399.0,11343.45188284519,0.006276150627615
4655,Sushi Koge Omakase,Sushi Koge Omakase,Phaya Thai,990039039,135364020.0,2708.0,5943.0,49986.71344165436,0.0
4657,,Craft Space Cafe & Eatery,Bangkok,991975432,354480.0,24.0,84.0,14770.0,0.0
4658,W Lounge at W Bangkok,ดับบลิว เลาจน์ แอท ดับบลิว แบงคอก,Silom,23444000,2320500.0,92.0,275.0,25222.82608695652,0.0543478260869565
4659,Chisana Nami at Erawan Bangkok,ชิซานะ นามิ เอราวัณ แบงค็อก,Chidlom,867886034,14637180.0,294.0,888.0,49786.32653061225,0.0034013605442176
4660,,บ้านฝรั่งคู่ (อยุธยา),Bangkok,809744236,1609512.0,91.0,285.0,17686.945054945056,0.0
4662,The White House Bangkok,เดอะ ไวท์ เฮาส์,Phrom Phong,976949898,19000332.0,1039.0,2115.0,18287.13378248316,0.0009624639076034
4663,,Shinsoko Omakase,Bangkok,970785257,419808.0,10.0,16.0,41980.8,0.0
4664,,Railway Restaurant at Centara Grand Beach Resort & Villas (Hua Hin),Bangkok,3251202138,9552456.0,409.0,878.0,23355.63814180929,0.0024449877750611
4665,Mala X,หม่าล่าเอ็กซ์,Thonglor,806359426,357480.0,27.0,75.0,13240.0,0.037037037037037
4666,Coast Beach Club & Bistro at Centara Grand Beach Resort & Villas (Hua Hin),โคสท์บีชคลับและบิสโทร เซ็นทาราแกรนด์ รีสอร์ท แอนด์ วิลล่า (หัวหิน),Bangkok,3251202138,9234432.0,254.0,809.0,36356.03149606299,0.0118110236220472
4667,Hagi at Centara Grand Beach Resort & Villas (Hua Hin),ฮากิ เซ็นทาราแกรนด์ รีสอร์ท แอนด์ วิลล่า (หัวหิน),Bangkok,3251202138,3763440.0,109.0,344.0,34526.97247706422,0.0275229357798165
4668,Raynue Gaysorn Amarin,เรณู เกษรอัมรินทร์,Bangkok,929766995,8595360.0,289.0,811.0,29741.73010380623,0.0553633217993079
4669,Man Fu Lou,หม่าน ฟู่ โหลว,Charoen Krung,923690922,107078364.0,2506.0,9366.0,42728.796488427775,0.0059856344772545
4670,,วอเตอร์ไซด์ คาราโอเกะ เรสเตอรองค์,Bangkok,20189200,11872600.0,381.0,2272.0,31161.679790026246,0.0131233595800524
4671,,CQK MALA Hotpot เอกมัย-ทองหล่อ,Bangkok,626721111,10578580.0,352.0,1210.0,30052.78409090909,0.002840909090909
4683,,มรีจิ คาเฟ่ แอนด์ แคชชวล ไดน์นิ่ง,Bangkok,943129797,1121472.0,111.0,256.0,10103.351351351352,0.009009009009009
4684,,บูลวาร์ค ราชพฤกษ์,Bangkok,955969997,5745120.0,329.0,1008.0,17462.370820668693,0.0091185410334346
4685,Chu Grill Shabu,ชู กริลล์ ชาบู,Bangkok,963978986,9588864.0,442.0,1615.0,21694.262443438914,0.0158371040723981
4686,Le Salon Café Bangkok,เลอ ซาลอน คาเฟ่ กรุงเทพฯ,Ploenchit,997468899,5960088.0,470.0,961.0,12681.03829787234,0.002127659574468
4687,Calm Kraam,คาล์ม คราม,Asok,992521777,1277400.0,117.0,331.0,10917.94871794872,0.0
4688,Centara Ayutthaya Staycation (Ayutthaya),เซ็นทารา อยุธยา สเตเคชั่น (อยุธยา),Bangkok,35243555,34387908.0,717.0,1498.0,47960.82008368201,0.00418410041841
4689,More than Wine Ratchaphruek,มอร์ แธน ไวน์ ราชพฤกษ์,Nonthaburi,946954545,2006832.0,129.0,308.0,15556.837209302326,0.0
4690,Ab Sab Lai,แอบแซ่บหลาย,Phahonyothin,842835565,103080.0,5.0,25.0,20616.0,0.0
4691,,เจ้าพระยาเพิร์ล,Bangkok,821677397,14859612.0,1336.0,3595.0,11122.464071856288,0.0014970059880239
4692,The Karaked Sukhumvit 36,เดอะ การะเกด สุขุมวิท 36,Rama 4,617588223,7132270.0,1175.0,2368.0,6070.017021276596,0.0008510638297872
4693,The Karaked Siam Square One,เดอะ การะเกด สยามสแควร์วัน,Siam,962126670,378110.0,42.0,111.0,9002.619047619048,0.0476190476190476
4695,Huajai Siam Square One,หัวใจ  สยามสแควร์วัน,Siam,962196926,1870460.0,315.0,652.0,5937.9682539682535,0.0
4696,Jass Bar & Bistro at Jasmine Resort Hotel,Jass Bar & Bistro at Jasmine Resort Hotel,Rama 4,23355000,17615532.0,1078.0,2126.0,16340.938775510203,0.0018552875695732
4697,Tamade Sake Bar,ทามาเตะ สาเก บาร์,Kaset Nawamin,631629365,20886192.0,209.0,2079.0,99933.93301435409,0.0287081339712918
4698,,สึนามิ สุกี้สายพาน ประชาชื่น,Bangkok,651179652,353784.0,35.0,102.0,10108.114285714286,0.0
4701,,เมรีลานี่ ชาร์โคล กริลล์ แอนด์ รูฟท็อป,Bangkok,995831450,1203600.0,44.0,99.0,27354.545454545456,0.0
4702,Rad Street at The Fig Lobby,แรด สตรีท เดอะ ฟิก ล็อบบี้,Phrom Phong,936420528,6249684.0,622.0,1478.0,10047.723472668811,0.0
4703,Take a Breath - café & eatery ,เทค อะ เบรธ คาเฟ่ แอนด์ อีทเทอรี่,Phutthamonthon,935837079,14081436.0,560.0,1968.0,25145.42142857143,0.0
4704,Hoy Mahachon,หอยมหาชน,Lat Pla Khao,891592777,375060.0,37.0,95.0,10136.756756756757,0.0
4705,AV izakaya Lat Phrao 71,เอวี อิซากายะ ลาดพร้าว 71,Ladprao,832646466,254880.0,10.0,24.0,25488.0,0.0
4708,AV izakaya Saphan Khwai,เอวี อิซากายะ สะพานควาย,Phahonyothin,832626466,2311440.0,60.0,206.0,38524.0,0.0
4709,,เอวี อิซากายะ แจ้งวัฒนะ - เมืองทอง,Bangkok,826266466,52200.0,2.0,4.0,26100.0,0.0
4710,Zaap Classic Seacon Square Srinagarindra,แซ่บคลาสสิก ซีคอนสแควร์ ศรีนครินทร์,Bangkok,632034005,116247168.0,9260.0,25156.0,12553.689848812097,0.0012958963282937
4711,Kem-Kon (Pahurat),เข้ม-ข้น (พาหุรัด),Phra Nakhon,989188244,101400.0,13.0,27.0,7800.0,0.0
4712,Hard Rock Cafe Bangkok,ฮาร์ดร็อค คาเฟ่ กรุงเทพมหานคร,Chidlom,22542594,44140080.0,1820.0,5484.0,24252.79120879121,0.0005494505494505
4713,Shidai Kushiyaki,ชิได คูชิยากิ,Phra Khanong,896692882,1900356.0,132.0,335.0,14396.636363636364,0.0
4714,Café de Salil La Petite Salil Sukhumvit 8,คาเฟ่ เดอ สลิล ลา เปอติต สลิล สุขุมวิท 8,Asok,26625480,14280.0,2.0,5.0,7140.0,0.0
4715,La Petite Salil Sukhumvit Soi 8 Staycation,ลา เปอติต สลิล สุขุมวิท 8 สเตเคชั่น,Asok,22532474,18574752.0,766.0,816.0,24249.02349869452,0.0
4716,,วินด์แฮมจอมเทียน สเตเคชั่น (พัทยา),Bangkok,38222555,1557000.0,28.0,71.0,55607.142857142855,0.0
4717,,ริวเด็น อิซากายะ,Bangkok,993966994,314760.0,17.0,46.0,18515.29411764706,0.0
4718,,A Bowl of Pasta,Bangkok,661599824,1185960.0,39.0,107.0,30409.23076923077,0.0
4720,1897 Lounge at Siam Kempinski Hotel Bangkok,1897 Lounge at Siam Kempinski Hotel Bangkok,Siam,21629000,2040000.0,84.0,158.0,24285.714285714286,0.0833333333333333
4721,Sra Bua by Kiin Kiin at Siam Kempinski Hotel Bangkok ,สระบัว บาย กิน กิน มิชลินไกด์ โรงแรม สยาม เคมปินสกี้ กรุงเทพ,Siam,21629000,20459500.0,314.0,677.0,65157.64331210191,0.0382165605095541
4722,,Up & Above Bar (Rooftop) at The Okura Prestige Bangkok,Bangkok,26879100,564500.0,30.0,66.0,18816.666666666668,0.0
4723,,เบิร์น เวล,Bangkok,968845410,33334656.0,1168.0,3512.0,28539.945205479453,0.0017123287671232
4724,,ธันวา เดอะ ฟู้ดโปรเจ็ค,Bangkok,20064455,3175560.0,283.0,627.0,11221.060070671378,0.0
4726,,เฮาส์ ออฟ กิน เซ็นทารา อยุธยา (อยุธยา),Bangkok,35243555,4628328.0,174.0,642.0,26599.58620689655,0.0172413793103448
4727,,ซิงซิงหมาล่า 星星麻辣 วงเวียนใหญ่,Bangkok,825099957,2124510.0,308.0,487.0,6897.75974025974,0.0
4728,,ซิงซิงหมาล่า 星星麻辣 พระราม 3,Bangkok,819692591,2528930.0,263.0,587.0,9615.703422053231,0.0
4729,,ซิงซิงหมาล่า 星星麻辣 เมืองทอง,Bangkok,956942522,2476340.0,283.0,566.0,8750.318021201414,0.0
4730,,ซิงซิงหมาล่า 星星麻辣 บางบอน,Bangkok,826391229,516450.0,62.0,119.0,8329.838709677419,0.0
4731,,ซิงซิงหมาล่า 星星麻辣 พุทธมณฑล สาย2,Bangkok,815291469,1358220.0,149.0,312.0,9115.570469798658,0.0
4735,Shaloba Eatery  ,ชะโลบา อีทเทอรี่,Rama 4,917963136,12604668.0,450.0,1355.0,28010.373333333333,0.0177777777777777
4736,,โฮมมิล คาเฟ่ แอนด์ บริสโทร,Bangkok,897960633,511440.0,49.0,143.0,10437.551020408164,0.0204081632653061
4737,,ครัวตาสุข ลาดพร้าว 64,Bangkok,25385887,10687440.0,2276.0,4554.0,4695.7117750439365,0.0
4738,Casa Pasta,คาซ่า พาสต้า,Phra Khanong,838843318,2580120.0,95.0,285.0,27159.157894736843,0.031578947368421
4739,,มานี มี หม้อ เกตเวย์ เอกมัย,Bangkok,894912525,210600.0,12.0,36.0,17550.0,0.0
4740,Manee Me More Fashion Island,มานี มี หม้อ แฟชั่น ไอซ์แลนด์,Bangkok,626821884,5703900.0,354.0,931.0,16112.71186440678,0.0169491525423728
4741,Versailles Palace Nonthaburi,แวร์ซาย พาเลซ นนทบุรี,Nonthaburi,25269663,14901084.0,1146.0,2806.0,13002.69109947644,0.0157068062827225
4742,Versailles Palace Jaransanitwong,แวร์ซาย พาเลซ จรัญสนิทวงศ์,Charan Sanitwong,25269663,8459112.0,538.0,1584.0,15723.256505576208,0.0074349442379182
4743,Phrompoon,พร้อมพูน,Charan Sanitwong,804987545,419400.0,39.0,106.0,10753.846153846154,0.0
4744,,Atara Sky Bar & Bistro at Oakwood Hotel & Residence Sri Racha (Chonburi),Bangkok,38327999,185244000.0,9152.0,19839.0,20240.82167832168,0.0
4745,,[Not Use] Yamazato,Bangkok,26879000,180000.0,1.0,4.0,180000.0,0.0
4746,"Elements, Inspired by Ciel Bleu at The Okura Prestige Bangkok ","Elements, Inspired by Ciel Bleu at The Okura Prestige Bangkok",Ploenchit,26879000,335407980.0,1929.0,7367.0,173876.60964230172,0.0
4747,Myste,Myste,Salaya,828358909,586612944.0,3470.0,7204.0,169052.72161383287,0.0034582132564841
4748,Jarn Nee Plaum Pasta & Bistro ,จานนี้ปลื้ม พาสต้า แอนด์ บริสโทร,Nonthaburi,946962645,566280.0,47.0,126.0,12048.510638297872,0.0
4749,Saneh Jaan ,เสน่ห์จันทน์,Ploenchit,625343394,668414800.0,10146.0,31240.0,65879.63729548591,0.0053222945002956
4750,Escape Bangkok Emquartier,Escape Bangkok Emquartier,Phrom Phong,638166969,20439312.0,592.0,2003.0,34525.86486486487,0.0354729729729729
4751,About Beef Lava Grill,อะเบาท์บีฟ ลาวา กริล,Bangkok,20605258,166362460.0,5153.0,14017.0,32284.583737628567,0.0098971472928391
4752,Tiger Hotpot ,หม้อไฟไทเก้ออ,Ladprao,898804552,726840.0,33.0,216.0,22025.454545454544,0.0
4763,Chon Som at Courtyard by Marriott Suvarnabhumi Airport ,ช้อนส้อม คอร์ทยาร์ด บาย แมริออท กรุงเทพฯ สุวรรณภูมิ แอร์พอร์ท,Lat Krabang,27803588,323024208.0,6289.0,38595.0,51363.36587692797,0.0147877245985053
4764,,ลื้อดูร้อน บุฟเฟต์ หม่าล่าสายพาน ทาวน์อินทาวน์,Bangkok,809091293,362280.0,35.0,90.0,10350.857142857143,0.0
4765,,ลื้อดูร้อน บุฟเฟต์ หม่าล่าสายพาน วัชรพล,Bangkok,809091293,114840.0,15.0,30.0,7656.0,0.0
4766,Baan Borneo Club by 137 Pillars,บ้านบอร์เนียวคลับ by 137 Pillars,Thonglor,20797000,7073150.0,266.0,760.0,26590.78947368421,0.0075187969924812
4767,,สุกี้ลิ้นชา 临茶火锅,Bangkok,809091293,344844.0,58.0,103.0,5945.586206896552,0.0
4768,Coffee & Crumble Eatery at Maitria Residence Rama 9 Bangkok,Coffee & Crumble Eatery at Maitria Residence Rama 9 Bangkok,Rama 9,22031111,258696.0,22.0,36.0,11758.90909090909,0.0454545454545454
4769,Mitt Restaurant & Space,มิตร อารีย์,Phaya Thai,659387151,669600.0,33.0,97.0,20290.90909090909,0.0
4770,Greenhouse Congee & Noodles by Landmark,Greenhouse Congee & Noodles by Landmark,Thonglor,847000215,1263800.0,100.0,271.0,12638.0,0.06
4771,Maitria Hotel Rama 9 Bangkok Staycation,โรงแรมมายเทรียณ์ พระราม 9 สเตเคชั่น,Rama 9,22031111,1420656.0,32.0,74.0,44395.5,0.0
4772,Stark Food ,สตาร์ค ฟู้ด,Rama 3,949958499,2169180.0,127.0,352.0,17080.15748031496,0.0
4773,,โอ โคเมะ โนะ อาจิ,Bangkok,822191935,780000.0,75.0,165.0,10400.0,0.0
4774,Thong Kee Restaurant ,ท่องกี่ภัตตาคาร,Nana,816516446,10949484.0,1151.0,3523.0,9513.018245004345,0.0
4775,Phedder by Yumzanazun,เผ็ดเด้อ by ยำซ่าหน้าสั่น,Udomsuk,845051787,457980.0,28.0,80.0,16356.42857142857,0.0
4776,T and T Restaurant,ที แอนด์ ที เรสเตอรอง,Ngamwongwan,818371741,265200.0,29.0,73.0,9144.827586206897,0.0
4777,Caper by Dan Bark,เคเปอร์ บาย แดน บาร์ค,Phra Khanong,837834867,8592960.0,282.0,676.0,30471.489361702126,0.0035460992907801
4778,Baan Dalaa by Angkana,บ้านดาหลา บาย อังคณา,Ratchathewi,989979782,4735056.0,181.0,515.0,26160.53038674033,0.005524861878453
4779,Signaturebkk Kanchanaphisek,ซิกเนเจอร์ กาญจนาภิเษก,Taling Chan,627377070,41022432.0,1060.0,3385.0,38700.40754716981,0.000943396226415
4780,Signaturebkk Design Village Bangna,ซิกเนเจอร์ บีเคเค ดีไซน์ วิลเลจ บุญถาวร บางนา,Samut Prakan,922657007,34817148.0,1099.0,3294.0,31680.753412192906,0.0009099181073703
4781,Tap Yard,แท็ป ยาร์ด,Thonglor,946626689,5663580.0,191.0,676.0,29652.25130890052,0.0157068062827225
4782,Ruenglalynn Skybar Rooftop,เริงลลิล Skybar รูฟท็อป,Lat Krabang,647643555,3252840.0,231.0,543.0,14081.558441558442,0.0
4783,Bar Archive,บาร์ อาไคร์ฟ,Rama 9,649165474,2298960.0,79.0,214.0,29100.759493670885,0.0253164556962025
4784,Bajika Restaurant and Music ,บาจิกา เรสเตอรอง แอนด์ มิวสิค,Taling Chan,917517538,2077056.0,65.0,318.0,31954.707692307693,0.0
4786,,หลงเราติ่มซำ,Bangkok,800562983,290520.0,28.0,76.0,10375.714285714286,0.0
4787,Fueng Fah at Mövenpick Suriwongse Hotel (Chiang Mai),เฟื่องฟ้า เมอเวนพิค สุริวงศ์ (เชียงใหม่),Bangkok,951452123,919800.0,90.0,219.0,10220.0,0.0222222222222222
4788,,Shikiya.bangkok,Bangkok,916559444,1069044.0,55.0,149.0,19437.163636363635,0.0
4790,,เทศกาลขนมไหว้พระจันทร์ 2024 บาย กูร์เมต์ อีทส์,Bangkok,23102850,5707956.0,444.0,424.0,12855.756756756757,0.0
4791,Din Restaurant & Jazz Bar,ดิน เรสเตอรองต์ แอนด์ แจ๊ส บาร์,Samsen,986342666,8079360.0,323.0,782.0,25013.498452012383,0.0247678018575851
4792,Frame Cafe & Restaurant,เฟรม คาเฟ่ แอนด์ เรสเตอรอง,Ngamwongwan,966394498,1378320.0,69.0,245.0,19975.652173913044,0.0289855072463768
4793,Tops EATERY Rama 2,ท็อปส์ อีทเทอร์รี่ พระราม 2,Wongwian Yai,993614555,225240.0,17.0,46.0,13249.411764705885,0.0
4794,Tops EATERY Central Ladprao,ท็อปส์ อีทเทอร์รี่ เซ็นทรัลลาดพร้าว,Ladprao,993614555,7624970.0,604.0,1605.0,12624.122516556292,0.0
4795,Tops EATERY Central Patong (Phuket),ท็อปส์ อีทเทอร์รี่ เซ็นทรัลป่าตอง ภูเก็ต,Bangkok,993614555,217820.0,17.0,42.0,12812.941176470587,0.0588235294117647
4796,TORA Yakiniku x Café Crystal Design Center,โทระ ยากินิกุ เอ็กซ์ คาเฟ่ คริสตัล ดีไซน์ เซ็นเตอร์,Bangkok,909092491,38953368.0,570.0,1715.0,68339.24210526315,0.0
4797,Ping-Hi-Suk MooKata Gateway Bang Sue,ปิ้งให้สุขหมูกระทะ เกตเวย์ บางซื่อ,Bangkok,909146350,6235308.0,485.0,1718.0,12856.305154639174,0.0103092783505154
4798,Tsuru Saru イザカヤ,Tsuru Saru イザカヤ,Bangkok,888269669,19694760.0,819.0,2741.0,24047.326007326006,0.0122100122100122
4799,,สถานีแซ่บ อ่อนนุช,Bangkok,929043786,787152.0,71.0,181.0,11086.647887323945,0.0
4800, Charoen Rung Rueang International Buffet MS Siam Tower Rama 3,เจริญรุ่งเรือง บุฟเฟต์นานาชาติ MS Siam Tower พระราม 3,Rama 3,909452536,109425310.0,1595.0,5644.0,68605.21003134796,0.0163009404388714
4801,Charoen Rung Rueang International Buffet Rama 2 ,เจริญรุ่งเรือง บุฟเฟต์นานาชาติ เดอะไบรท์ พระราม 2,Rama 2,909452536,141252640.0,2648.0,8825.0,53343.1419939577,0.0147280966767371
4802,Tuengnua Tuengtua Sathon,ถึงเนื้อถึงตัว สาธร,Rama 4,656655654,3038760.0,119.0,447.0,25535.79831932773,0.0168067226890756
4803,Jimmy BBQ & Grill Grand Palazzo Hotel (Pattaya),Jimmy BBQ & Grill Grand Palazzo Hotel (Pattaya),Bangkok,614051262,9212052.0,295.0,978.0,31227.29491525424,0.0169491525423728
4804,Shakariki432 Riabduan Ekkamai-Ramintra ,ชาการิกิ 432 เลียบด่วน เอกมัย-รามอินทรา,Ekkamai,846457777,1530120.0,29.0,145.0,52762.75862068965,0.0
4805,Shakariki432 Major Ratchayothin,ชาการิกิ 432 เมเจอร์ รัชโยธิน,Ratchada,971457777,1552680.0,44.0,156.0,35288.181818181816,0.0
4806,Shakariki432 The Nine Center Rama 9,ชาการิกิ 432 เดอะไนน์ เซ็นเตอร์ พระราม 9​,Rama 9,908897777,830640.0,24.0,88.0,34610.0,0.0
4807,Makin bar & restaurant,Makin bar & restaurant,Nonthaburi,890054965,4339176.0,244.0,729.0,17783.508196721312,0.0081967213114754
4809,,เลย์ โลว์,Bangkok,842036679,472200.0,35.0,89.0,13491.42857142857,0.0
4810,,พลาญชัย บาร์บีคิว สามย่าน,Bangkok,631986396,165540.0,15.0,34.0,11036.0,0.0
4820,,แดซอง กริลล์,Bangkok,836067969,57936.0,3.0,12.0,19312.0,0.0
4822,,ไทรอีทเทอรี่,Bangkok,971781378,6108600.0,285.0,999.0,21433.68421052632,0.0280701754385964
4823,Hagow Yaowarat,ฮะเก๋า เยาวราช,Chinatown,926656664,5179152.0,557.0,1469.0,9298.29802513465,0.0107719928186714
4825,Jade Garden Pinklao,เจดการ์เด้น ปิ่นเกล้า,Arun Amarin,984564695,7618770.0,250.0,1003.0,30475.08,0.004
4826,,เจดการ์เด้น เซ็นทรัลพระราม3,Bangkok,984564695,1732490.0,101.0,251.0,17153.366336633662,0.0
4827,Tanuki Izakaya,ทานูกิ อิซากายะ,Phahonyothin,853525553,1091544.0,38.0,147.0,28724.84210526316,0.0
4828,,คิว ฮาจิ ชาบู,Bangkok,924434598,2144580.0,120.0,303.0,17871.5,0.0833333333333333
4829,Vincere La Pizza,วินเชเร่ ลา พิซซ่า,Ladprao,816565551,1111008.0,40.0,116.0,27775.2,0.05
4830,,ฤดูกาล,Bangkok,806949594,7096080.0,427.0,1674.0,16618.454332552694,0.0023419203747072
4831,Kingston Lounge at Aira Hotel Bangkok,คิงส์ตัน เลาจน์ ไอรา กรุงเทพ,Phetchaburi,20783958,8381676.0,260.0,959.0,32237.215384615385,0.023076923076923
4832,GingerBowl Cafe ,GingerBowl Cafe,Siam,634465641,508320.0,34.0,100.0,14950.588235294115,0.0
4833,Lay and Lu ,Lay and Lu,Phra Khanong,992514946,2207520.0,303.0,633.0,7285.544554455446,0.0
4834,Green House Bistro ,Green House Bistro,Nonthaburi,640619556,2318640.0,108.0,375.0,21468.88888888889,0.0
4835,,เม้งปูดอง เดอะวอล์ค ราชพฤกษ์,Bangkok,24095816,9411456.0,783.0,2212.0,12019.739463601532,0.0012771392081736
4836,CUTTS Sathorn Omakase,CUTTS Sathorn Omakase,Sathon,956976784,39855588.0,923.0,1998.0,43180.48537378115,0.0010834236186348
4837,,ทีบีเอ รูฟท็อป บาร์ กรุงเทพ,Bangkok,876878980,107496.0,6.0,13.0,17916.0,0.0
4838,Charlie's by Tongpeng,ชาร์ลี บาย ตงเพ้ง,Rama 4,632207555,479400.0,46.0,112.0,10421.739130434782,0.0
4839,Bar Yang,บาร์ย่าง,Pak Kret,909845968,1369104.0,112.0,289.0,12224.142857142857,0.0089285714285714
4840,Baan Khanitha Thai Cuisine Sukhumvit 23,บ้านขนิษฐาไทยคิวซีน สุขุมวิท 23,Asok,822812588,4333020.0,57.0,201.0,76017.8947368421,0.0350877192982456
4841,,Uncleree Farm,Bangkok,987959542,1696800.0,93.0,205.0,18245.16129032258,0.0
4842,BAY beach bar & cafe,เบย์ บีช บาร์ แอนด์ คาเฟ่,Rama 3,987973554,1399332.0,65.0,254.0,21528.184615384616,0.0
4843,Mr. Mala Hotpot Chaeng Watthana-Pak Kret 29,มิสเตอร์หมาล่า แจ้งวัฒนะ-ปากเกร็ด 29,Nonthaburi,659828717,4663056.0,458.0,1297.0,10181.344978165938,0.0
4844,Mr. Mala Hotpot Charn Avenue Chaeng Watthana,มิสเตอร์หมาล่า Charn Avenue แจ้งวัฒนะ,Changwattana,631968506,4199868.0,315.0,1152.0,13332.914285714283,0.0
4845,Dok Toh Dim Sum Bon Marché Market Park,ดอกท้อ ติ่มซำ ตลาดบอง มาร์เช่,Nonthaburi,625534555,3232800.0,332.0,743.0,9737.349397590362,0.003012048192771
4846,Dok Toh Dim Sum Chan Road,ดอกท้อ ติ่มซำ ถ.จันทน์,Charoen Krung,625534555,991800.0,102.0,282.0,9723.529411764706,0.0098039215686274
4847,Dok Toh Dim Sum Chokchai 4,ดอกท้อ ติ่มซำ โชคชัย 4,Chokchai 4,625534555,529800.0,58.0,161.0,9134.48275862069,0.0
4848,Dok Toh Dim Sum Yaowarat,ดอกท้อ ติ่มซำ เยาวราช,Rama 4,625534555,1393680.0,142.0,406.0,9814.647887323945,0.0211267605633802
4849,Esanlongbok,อีสานลงบก,Mengjai,891514000,2596440.0,330.0,662.0,7868.0,0.0
4850,Je Khai Seafood,เจ๊ไข่ซีฟู้ด,Ngamwongwan,25853641,3608280.0,112.0,348.0,32216.785714285717,0.0178571428571428
4851,,Yuupot Shabu & Korean BBQ Buffet 당신의 냄비 Yingcharoen Square,Bangkok,651158870,402864.0,35.0,81.0,11510.4,0.0
4852,Pasta AMA Ratchathewi,พาสต้าอาม่า ราชเทวี,Phaya Thai,886628244,19360920.0,1542.0,4422.0,12555.719844357976,0.0
4854,Pasta AMA Sala Daeng,พาสต้าอาม่า ศาลาแดง,Silom,646838539,61113120.0,4336.0,14788.0,14094.354243542435,0.0011531365313653
4855,Pasta AMA Siam Center,พาสต้าอาม่า สยามเซ็นเตอร์,Siam,810465987,8043240.0,753.0,2067.0,10681.593625498008,0.0
4856,PokiHolic Bangna. ,ป๊กกีโฮลิค บางนา,Samut Prakan,645845847,1115604.0,96.0,233.0,11620.875,0.03125
4858,,ไอรา โฮเทล เเบงคอก สเตเคชั่น,Bangkok,20783999,588000.0,10.0,17.0,58800.0,0.0
4859,,YANG Korean Contemporary Cuisine,Bangkok,656603603,21600.0,1.0,1.0,21600.0,0.0
4860,,สึนามิ สุกี้สายพาน ตลาดFoodie บางนา,Bangkok,816669636,5386716.0,1199.0,1217.0,4492.673894912427,0.0008340283569641
4861,,โมดัน เจแปนนิส เรสเตอรองท์ บางนา,Bangkok,924578631,1757496.0,112.0,238.0,15691.92857142857,0.0089285714285714
4862,,เดอะลอสแอตแลนติส แอท เดอะซีเคร็ท บีช ออฟ วงศ์อมาตย์,Bangkok,804588431,4893360.0,355.0,987.0,13784.112676056338,0.0450704225352112
4863,Kyushu Yatai Kyutarou ,Kyushu Yatai Kyutarou,Rama 4,20016180,1351356.0,78.0,190.0,17325.076923076922,0.0
4864,,ซิมพลี่ เซาเทิร์น,Bangkok,614051262,19780680.0,2348.0,4753.0,8424.480408858602,0.0
4865,,พิช คอร์เนอร์ บางรัก,Bangkok,659425284,409200.0,39.0,85.0,10492.307692307691,0.0
4866,KAWA Izakaya On Nut,KAWA Izakaya อ่อนนุช,On Nut,836961223,894852.0,57.0,137.0,15699.157894736842,0.0
4867,,เต็มคำ Sushi ประชาราษฎร์บำเพ็ญ,Bangkok,997929164,454056.0,33.0,73.0,13759.272727272728,0.0303030303030303
4868,,เต็มคำ Sushi ลาดพร้าว 101,Bangkok,997929164,104016.0,8.0,19.0,13002.0,0.0
4869,,เต็มคำ Sushi โชคชัย 4,Bangkok,997929164,223500.0,17.0,35.0,13147.058823529413,0.0
4871,,ซูชิ ฮิโระ ชาบู บุฟเฟต์ พระราม 9,Bangkok,626056912,117298104.0,2787.0,7632.0,42087.58665231432,0.0190168640114818
4872,,เนื้อแท้ พีเพิล พาร์ค อ่อนนุช,Bangkok,800705240,2830860.0,162.0,468.0,17474.444444444445,0.0
4873,,เนื้อแท้ ซีคอน บางแค,Bangkok,800697600,5990630.0,391.0,1032.0,15321.304347826086,0.0025575447570332
4874,,เนื้อแท้ กิ่งแก้ว-บางนา,Bangkok,655276711,12212110.0,849.0,2185.0,14384.110718492344,0.0035335689045936
