restaurant_id,target_label,ML_Predicted_Segment,prob_declining,prob_stable,prob_rising,prob_hidden_gem,ml_priority_score,expected_kpi,residual_kpi,momentum_score,external_quality_score,booking_conversion_rate,web_views,gmaps_rating,gmaps_reviews,weighted_rating_score,region_encoded,cuisine_encoded,priority_rank
2693.0,Hidden Gem,Hidden Gem,0.0138784376755471,0.0601161140943955,1.4073114721785344e-05,0.9259913751153356,37.04049939149673,50.12540578127274,-0.3486466467499909,0.0,70.99540288951327,0.0,0.0,4.5,1515.0,,0,0,68
3518.0,Hidden Gem,Hidden Gem,0.0201993482932147,0.0653812271166834,0.0109355915337531,0.9034838330563486,36.79548881427914,48.896785894492886,3.0219843629569425,0.0,75.92869241044075,0.53125,32.0,4.6,2126.0,4.766141856170253,0,1,69
2808.0,Hidden Gem,Hidden Gem,0.0056648187323064,0.0814871108284553,1.4679449794859864e-05,0.9128333909894432,36.514216406565424,47.66203647528187,-1.7252315614752618,0.0,52.767447725702645,0.0,0.0,4.6,215.0,,0,0,70
2083.0,Hidden Gem,Hidden Gem,0.0054106283190459,0.084241044422797,1.124032127844994e-05,0.9103370869368786,36.41415789675186,50.71712233715291,-3.3136136180515265,0.0,86.80259666165317,0.0,0.0,4.6,6372.0,,0,0,71
6544.0,Rising,Rising,0.0357945004778429,0.3601147713239341,0.6040724944020743,1.8233796148753176e-05,36.24507901597041,57.06525037221293,-0.0872420478098163,0.0,0.0,2.7333333333333334,15.0,0.0,0.0,,0,0,72
5366.0,Rising,Rising,0.0186159425653952,0.3773118563890225,0.6040520164908563,2.0184554725869096e-05,36.24392837164041,58.39007435401465,-0.0721849182231224,0.0,0.0,9.785714285714286,14.0,0.0,0.0,,6,2,73
5629.0,Rising,Rising,0.0186159425653952,0.3773118563890225,0.6040520164908563,2.0184554725869096e-05,36.24392837164041,56.251551537455576,0.2654781932886862,0.0,0.0,1.1428571428571428,14.0,0.0,0.0,,6,2,74
2921.0,Hidden Gem,Hidden Gem,0.0254151349456832,0.0754392804199728,3.126156213423133e-05,0.8991143230722097,35.96644861661645,51.07090353888259,-1.2807766260500202,0.0,65.84588013565327,0.0,0.0,4.8,691.0,4.682596479279893,0,1,75
3057.0,Hidden Gem,Hidden Gem,0.00335834211884,0.1016021414862374,1.382585497610057e-05,0.8950256905399465,35.801857172896426,46.8913161952582,4.696503139892478,0.0,51.18545302232516,0.0,0.0,4.7,178.0,,0,0,76
2649.0,Hidden Gem,Hidden Gem,0.0351369414311827,0.0774093610171295,1.2804376566582488e-05,0.8874408931751211,35.49840398959884,53.87004333965609,1.0187227319616383,0.0,70.70330253379039,0.0,0.0,4.5,1470.0,4.742427217171519,1,0,77
2529.0,Hidden Gem,Hidden Gem,0.0044605415009358,0.1145389560840023,1.3323939861520268e-05,0.8809871784752004,35.24028657539971,42.98707763133462,-5.115793268827062,0.0,76.76951935295243,0.0,0.0,4.9,2349.0,,0,0,78
6342.0,Rising,Rising,0.0241973855183528,0.3914337115605314,0.5843504563839247,1.8446537190926717e-05,35.06176524452312,54.29053301428958,0.056755077376863,0.0,0.0,0.8181818181818182,22.0,0.0,0.0,,0,2,79
6508.0,Stable,Rising,0.0260494842048403,0.3962932679879142,0.5776399284224837,1.731938476183217e-05,34.65908848073949,47.46699289586306,-0.0207070311293975,0.0,0.0,0.2666666666666666,15.0,0.0,0.0,,9,0,80
6432.0,Rising,Rising,0.0505720681501083,0.3727077190496977,0.5766951811568486,2.503164334535137e-05,34.60271213514473,56.82313337582286,-0.0372146177271801,0.0,0.0,5.266666666666667,15.0,0.0,0.0,4.770210448652636,6,0,81
6605.0,Rising,Rising,0.015439209457917,0.409098873027074,0.5754402003911444,2.171712386449961e-05,34.52728070842324,54.53897239056143,0.031964622055888,0.0,0.0,0.7857142857142857,14.0,0.0,0.0,,5,0,82
6439.0,Rising,Rising,0.1086396010456036,0.3231738915660316,0.5681659940794631,2.0513308901648013e-05,34.090780177123854,58.01523423835188,-0.0832560277897087,0.0,0.0,4.0625,16.0,0.0,0.0,,0,0,83
3279.0,Stable,Rising,0.1086396010456036,0.3231738915660316,0.5681659940794631,2.0513308901648013e-05,34.090780177123854,78.67684137488078,0.0115764511436253,0.0,0.0,72.0625,16.0,0.0,0.0,,0,0,84
5293.0,Rising,Rising,0.0318874598948064,0.4004251908875888,0.5676710813390476,1.626787855707186e-05,34.060915595485135,58.45112223954209,-0.0155193700290823,0.0,0.0,2.833333333333333,12.0,0.0,0.0,,9,0,85
