restaurant_id,days_in_advance,weighted_rating_score,kol_views,kol_likes,kol_comments,unique_kols_used,web_views,web_revenue,kol_engagement_rate,gmaps_rating,gmaps_reviews,raw_average_sentiment,sentiment_variance,nlp_review_count,sentiment_score,momentum_score,sentiment_rating_scale,composite_external_rating,reliability_factor,external_quality_score,stability_score,final_priority_score,validation_status,region_encoded,cuisine_encoded,revenue_per_guest,revenue_per_view,booking_conversion_rate,target_label,expected_kpi,residual_kpi
5708.0,90.0,4.559013825890306,99278.0,1761.0,287.0,6.0,1406.0,0.0,0.0206289409536856,0.0,0.0,,0.0,,0.0,71.11326194819705,0.0,0.0,0.0,0.0,33.798625439929346,59.91887099571674,Viral Hit,5,0,885.0974149659863,1665.6954196301563,0.484352773826458,Declining,66.54427423911089,1.0529766407478007
5412.0,90.0,4.702657836489477,203246.0,1466.0,267.0,6.0,0.0,0.0,0.0085266130698759,0.0,0.0,,0.0,,0.0,72.15627295664015,0.0,0.0,0.0,0.0,30.949048407761754,59.79410559197663,Viral Hit,5,0,980.2696595208071,0.0,0.0,Stable,61.87836242473037,0.019734390793139767
2733.0,90.0,4.939909042193766,18026.0,141.0,7.0,1.0,6325.0,0.0,0.0082103628092754,4.9,519.0,0.7892366666666667,0.0849539024022988,30.0,89.46183333333333,52.70584801382955,4.473091666666667,4.729236666666667,6.253828811575473,63.71129942778827,75.86041194032444,59.65221719177801,Cash Cow,2,1,14081.279604346615,31960.608695652172,0.7223715415019762,Stable,86.67689420846976,1.332630244390856
6340.0,90.0,4.272340069023483,104850.0,949.0,45.0,1.0,1823.0,0.0,0.0094802098235574,0.0,0.0,,0.0,,0.0,67.44924548100418,0.0,0.0,0.0,0.0,40.928746911647536,59.493095910197184,Cash Cow,3,1,16800.956147051802,38606.256335710365,0.7202413603949533,Stable,82.82304956405092,-0.9655557407558462
5267.0,240.0,4.6931137858404,47382.0,941.0,63.0,2.0,1717.0,0.0,0.0211894812376007,0.0,0.0,,0.0,,0.0,65.36960560404496,0.0,0.0,0.0,0.0,45.26687676491792,59.33878695230685,Cash Cow,9,3,10245.433741703266,180700.3319743739,4.485148514851486,Declining,89.45197016593293,1.0817833639029004
5571.0,90.0,4.8513289182447386,129741.0,1884.0,75.0,5.0,110.0,0.0,0.0150993132471616,0.0,0.0,,0.0,,0.0,71.59746589632604,0.0,0.0,0.0,0.0,29.776999412508705,59.05132595118084,Viral Hit,5,0,639.8658892128279,3990.4363636363637,2.409090909090909,Stable,59.698843708685885,-0.14484488366847614
3626.0,90.0,4.843074109101183,48219.0,977.0,24.0,1.0,2617.0,0.0,0.0207594516684294,0.0,0.0,,0.0,,0.0,65.40084518756461,0.0,0.0,0.0,0.0,43.85358717254395,58.93666778305841,Cash Cow,3,2,23947.070983506415,74897.50706916317,1.5636224684753535,Stable,88.57136581560535,-0.86419147051744
5376.0,90.0,4.827657836489477,111430.0,2479.0,118.0,14.0,32.0,0.0,0.0233061114601094,0.0,0.0,,0.0,,0.0,72.67554818431964,0.0,0.0,0.0,0.0,26.76429182617312,58.90217127687568,Viral Hit,6,4,372.76959064327485,3983.975,3.90625,Rising,53.82215246365916,-0.293568811312916
5211.0,90.0,4.770210448652636,184482.0,1827.0,83.0,7.0,93.0,0.0,0.010353313602411,0.0,0.0,,0.0,,0.0,72.40894802199551,0.0,0.0,0.0,0.0,26.93863748371285,58.76785486051071,Viral Hit,6,1,567.9282608695653,1685.4645161290323,1.021505376344086,Rising,54.019198408565,-0.141923441139312
4749.0,240.0,4.882059803317226,12761.0,1366.0,46.0,4.0,1487.0,0.0,0.1106496356084946,0.0,0.0,,0.0,,0.0,63.64524959360138,0.0,0.0,0.0,0.0,46.981000064219366,58.64597473478677,Cash Cow,1,1,21396.120358514723,449505.5817081372,6.823133826496301,Stable,97.1364496972069,-3.174449568768182
