restaurant_id,target_label,ML_Predicted_Segment,prob_declining,prob_stable,prob_rising,prob_hidden_gem,ml_priority_score,expected_kpi,residual_kpi,momentum_score,external_quality_score
5267.0,Declining,Declining,0.807371729083493,0.19241693546262933,0.00018961704352454432,2.1718410353062502e-05,0.012245759025595158,89.45197016593293,1.0817833639029004,65.36960560404496,0.0
5571.0,Stable,Stable,0.2147024937142545,0.776802982412914,0.008432534904757186,6.198896807427141e-05,0.508431653008402,59.698843708685885,-0.1448448836684761,71.59746589632604,0.0
3626.0,Stable,Stable,0.13185672234467397,0.8675137699346988,0.0006132000830952262,1.6307637532098566e-05,0.03744431048699751,88.57136581560535,-0.86419147051744,65.40084518756461,0.0
5376.0,Rising,Rising,0.020934974269156505,0.07174028341359905,0.907283308704453,4.1433612791655406e-05,54.43865586677884,53.82215246365916,-0.293568811312916,72.67554818431964,0.0
5211.0,Rising,Rising,0.009835296305182746,0.014577776735122283,0.9755832954670384,3.6314926566218098e-06,58.53514298772856,54.019198408565,-0.141923441139312,72.40894802199551,0.0
4749.0,Stable,Stable,0.2958573595197813,0.7039427423623602,0.00018154847738995734,1.8349640468564018e-05,0.011626894262140001,97.1364496972069,-3.174449568768182,63.64524959360138,0.0
5083.0,Declining,Declining,0.9357408710806597,0.0640407558808088,0.00021036326635612054,8.009772175243137e-06,0.012942186868376957,82.38466825773048,-1.305471808970978,66.0033466047439,0.0
5935.0,Declining,Declining,0.8809725391449239,0.11886877135008948,0.00014617940744527766,1.251009754113132e-05,0.009271168348361912,75.35940668376176,0.0143590289140291,66.50168300067048,0.0
945.0,Declining,Declining,0.8420114640810913,0.15789088887497355,7.082084621083852e-05,2.6826197724111244e-05,0.005322298681614761,78.06336987432574,-2.2046543541957533,49.43482429732184,77.10121720783198
5644.0,Declining,Declining,0.8664896504349758,0.132959894801967,0.0005362178074094565,1.4236955647820535e-05,0.03274254667048022,66.16605033830531,-0.3330064822993677,67.8850990000024,0.0
6087.0,Stable,Stable,0.04209759776201742,0.9578329295891448,5.8821401773879884e-05,1.0651247063991473e-05,0.003955333988992452,52.85426305580406,0.211303878271039,70.49363300844739,0.0
6310.0,Stable,Stable,0.24062126458786215,0.7418513329794263,0.017491205502316365,3.619693039531486e-05,1.0509202073547945,59.65188334166172,-0.2720734281855925,68.77265369977908,0.0
4254.0,Declining,Declining,0.977939192388767,0.021870898760778062,0.00018243368391787206,7.4751665370752835e-06,0.011245027696555335,84.38149535634999,0.5019463442489496,63.07718053930657,0.0
5939.0,Stable,Stable,0.06215793790565524,0.9376122397679842,0.00021416552952404554,1.5656796836666373e-05,0.013476203644909387,90.68984014865418,0.4022318950503347,61.61797537210349,0.0
3828.0,Stable,Stable,0.08555547794580427,0.9136158427961424,0.0008074587120907907,2.1220545962532745e-05,0.04929634456394875,89.37764116841096,-0.021983602321896,61.249954672637045,0.0
1768.0,Stable,Stable,0.19881004863444085,0.8007607458084538,0.0004057778478037831,2.3427709301565726e-05,0.025283779240289614,85.8082475367848,0.4620809011955629,61.46863379041259,0.0
6462.0,Declining,Declining,0.9224144108915641,0.07741166507381984,0.00016038441486752492,1.353961974850193e-05,0.010164649681991572,86.44528332566513,-0.2282215433036896,61.295898308036655,0.0
3786.0,Stable,Stable,0.2098342805521342,0.774867738630594,0.015269532868142133,2.8447949129688723e-05,0.9173098900537154,81.00201134625125,-0.1622082716118456,61.63878792403772,0.0
1353.0,Stable,Stable,0.0965474467270855,0.9031734094657444,0.00018881650690438746,9.032730026563159e-05,0.014942082424888512,88.71431179043594,-0.1842570379676686,43.00692058673307,78.08053270838191
2447.0,Stable,Stable,0.1130172297870876,0.8868450402173843,0.00012562195110072774,1.2108044427518273e-05,0.008021638843144394,84.72832178906398,-0.0547440613689218,60.32772476401146,0.0
4511.0,Stable,Stable,0.18636265639928645,0.8134758104444717,0.00014007333459423266,2.145982164774038e-05,0.009262792941563574,88.71516335971658,0.1288986265541467,58.5554168683282,0.0
4096.0,Declining,Declining,0.9442572260385824,0.055647810404515864,8.567336463973811e-05,9.290192261997944e-06,0.005512009568864204,82.0386400010996,-0.0981258147053694,60.03260516589425,0.0
5349.0,Declining,Declining,0.9039451339451752,0.09328033694511081,0.0027547717845005934,1.9757325213436483e-05,0.16607660007857306,68.55050966379177,-0.1129685869949526,62.82629176338189,0.0
1384.0,Declining,Declining,0.9082478425391086,0.09162991093141644,0.00010380381083213364,1.8442718642716686e-05,0.006965937395636685,79.4982401090835,5.870640900699328,47.52074477098514,53.05409050946787
6399.0,Declining,Declining,0.9157753544034081,0.08415292691501605,5.760364970612588e-05,1.4115031869741104e-05,0.004020820257157197,63.90830349484084,0.4097534531428408,63.06058478137712,0.0
5196.0,Declining,Declining,0.9557525235280205,0.04401954315311897,0.00021383138465124607,1.410193420916125e-05,0.013393960447441214,93.28602104149842,-1.785104412442621,57.18736669522832,0.0
5942.0,Declining,Declining,0.9637363192908166,0.03619618265978305,5.917986210448377e-05,8.318187296026298e-06,0.0038835192181100775,76.65748441844804,-0.4203738404737294,60.38841541546689,0.0
33.0,Stable,Stable,0.1706741786862254,0.8290802851569673,0.00020869229966054382,3.6843857146636606e-05,0.013995292265498092,88.2851002516877,0.443359890695902,43.96959930992855,64.02045056523308
5547.0,Stable,Stable,0.20571091360373564,0.7937794115327413,0.0004908950035552687,1.877985996765982e-05,0.030204894612022515,61.97510525829068,0.0012783710719546,63.04283825368056,0.0
6153.0,Declining,Declining,0.8387444958532918,0.15937672285302337,0.0018531541567993774,2.562713688547953e-05,0.11221433488338181,62.867541055536336,0.2052059214596511,62.69480799596988,0.0
4989.0,Declining,Declining,0.8744521708044832,0.12509943689630693,0.0004258940260397378,2.249827317014061e-05,0.026453572489189895,79.12031463006466,-0.041951717658037,59.12938348337477,0.0
5208.0,Stable,Stable,0.07293759891476498,0.9268332695664421,0.00021643034867111361,1.27011701217291e-05,0.013493867725135979,93.03251816782442,-0.3583268693746646,56.1308582187726,0.0
3166.0,Stable,Stable,0.10417941754048105,0.8955494507522296,0.0002532823613324791,1.7849345956936463e-05,0.015910915518226203,97.01002411144316,0.873758928781001,54.75146853581938,0.0
843.0,Declining,Declining,0.9378637623073061,0.06201110646168716,0.00010842790681941544,1.6703324187377443e-05,0.007173807376660024,79.02728909853595,-0.7094483885607445,45.56620664304147,58.514848151491975
5555.0,Declining,Declining,0.9643642447768367,0.034758214689110736,0.0008680590832289984,9.481450823581784e-06,0.052462803026683165,68.99213044924252,0.599698439136489,59.86891909613363,0.0
5558.0,Declining,Declining,0.947776856318384,0.052126998279850026,8.51909437558925e-05,1.0954458010163465e-05,0.005549634945760089,78.76205291450239,0.1893265422544345,57.64774050905386,0.0
5462.0,Rising,Rising,0.018097454166724238,0.07973582151897776,0.9021559291247709,1.0795189527045604e-05,54.12978755506733,57.11029029295306,-0.4993057956103257,62.27467310666746,0.0
5650.0,Rising,Rising,0.06516083740669369,0.043289183208681886,0.8915423749442594,7.604440365072883e-06,53.49284667427017,50.1757827094761,0.2764892468665181,63.43851351614251,0.0
5587.0,Declining,Declining,0.7856107996888166,0.2103307245086896,0.0040262025715128305,3.2273230980948467e-05,0.2428630835300078,65.22314848948912,1.1798408017532864,59.86828031622058,0.0
5095.0,Declining,Declining,0.7979834482852096,0.18965267050355586,0.012342557981291502,2.132322994297397e-05,0.7414064080752091,66.14218274069931,0.2737966876233173,59.81184829664805,0.0
4747.0,Stable,Stable,0.1059985321149967,0.8938328640365565,0.00015930212592769313,9.301722519258835e-06,0.009930196456431941,92.31697257918992,-0.6399141418452672,54.13078066870767,0.0
6344.0,Declining,Declining,0.7905347938621653,0.1728771435252805,0.036564195433483604,2.3867179070503556e-05,2.1948064131718366,64.31104201574354,-0.0065349629585682,59.897898371620485,0.0
5327.0,Stable,Stable,0.10730582146048573,0.892616078809245,6.442549157825185e-05,1.3674238690967238e-05,0.0044124990423338,44.33260491907193,0.1062836105340991,63.56288726468617,0.0
6235.0,Declining,Declining,0.82186977084558,0.17722836664480215,0.0008690440493196348,3.2818460298264385e-05,0.05345538137110866,76.06706769064158,0.4387808594298263,56.45760775398977,0.0
6345.0,Stable,Stable,0.09359172206407251,0.9061989758924016,0.0001795677109690028,2.9734332556766223e-05,0.011963435960410817,54.28177307117452,0.2451064647027223,61.16126990136142,0.0
2681.0,Stable,Stable,0.014954885841820264,0.9850095858423357,2.2720485327722037e-05,1.2807830516376216e-05,0.0018755423403183707,82.24854542727843,13.725286030094535,38.463667471509936,64.20896715606547
5688.0,Declining,Declining,0.9242439196035964,0.0755465669478995,0.00019262275003868634,1.689069846525537e-05,0.012232992940931395,76.96507919882009,0.6909672610089928,56.016853554646566,0.0
5941.0,Declining,Declining,0.8217061955067413,0.17642092792225167,0.0018554010340174662,1.7475536989458784e-05,0.11202308352062632,72.76664500058507,-0.0343935366789054,57.05782476461648,0.0
